partinamn;fylkesnr;kommunenr;partitype;valar;stemmer;relativdel;mandat;utbetalingsar;grunnstonad;stemmestotte;totalt
Luster  Arbeidarparti;14;1426;Kommune;2011;917;31,6;8;2012;1278,00;10747,24;12025,24
Luster Framstegsparti;14;1426;Kommune;2011;349;12;3;2012;1278,00;4090,28;5368,28
Luster Høgre;14;1426;Kommune;2011;331;11,4;3;2012;1278,00;3879,32;5157,32
Luster KrF;14;1426;Kommune;2011;201;6,9;2;2012;1278,00;2355,72;3633,72
Luster Senterparti;14;1426;Kommune;2011;842;29;7;2012;1278,00;9868,24;11146,24
Luster Sv;14;1426;Kommune;2011;63;2,2;0;2012;0,00;738,36;738,36
LUSTER VENSTRE;14;1426;Kommune;2011;197;6,8;2;2012;1278,00;2308,84;3586,84
Askvoll  Arbeidarparti;14;1428;Kommune;2011;275;17,5;4;2012;1278,00;3223,00;4501,00
Askvoll Høgre;14;1428;Kommune;2011;469;29,8;6;2012;1278,00;5496,68;6774,68
Askvoll KrF;14;1428;Kommune;2011;118;7,5;2;2012;1278,00;1382,96;2660,96
Kystpartiet i Askvoll;14;1428;Kommune;2011;19;1,2;0;2012;0,00;222,68;222,68
Askvoll Senterparti;14;1428;Kommune;2011;261;16,6;4;2012;1278,00;3058,92;4336,92
Askvoll Sv;14;1428;Kommune;2011;50;3,2;0;2012;0,00;586,00;586,00
ASKVOLL VENSTRE;14;1428;Kommune;2011;382;24,3;5;2012;1278,00;4477,04;5755,04
Fjaler  Arbeidarparti;14;1429;Kommune;2011;633;45,9;11;2012;1278,00;7418,76;8696,76
Fjaler Høgre;14;1429;Kommune;2011;173;12,6;3;2012;1278,00;2027,56;3305,56
Fjaler KrF;14;1429;Kommune;2011;65;4,7;1;2012;1278,00;761,80;2039,80
Fjaler Senterparti;14;1429;Kommune;2011;257;18,7;4;2012;1278,00;3012,04;4290,04
Fjaler Sv;14;1429;Kommune;2011;78;5,7;1;2012;1278,00;914,16;2192,16
FJALER VENSTRE;14;1429;Kommune;2011;172;12,5;3;2012;1278,00;2015,84;3293,84
Gaular  Arbeidarparti;14;1430;Kommune;2011;175;12,2;3;2012;1278,00;2051,00;3329,00
Gaular Høgre;14;1430;Kommune;2011;538;37,4;7;2012;1278,00;6305,36;7583,36
Gaular KrF;14;1430;Kommune;2011;190;13,2;3;2012;1278,00;2226,80;3504,80
Gaular Senterparti;14;1430;Kommune;2011;409;28,4;6;2012;1278,00;4793,48;6071,48
Gaular Sv;14;1430;Kommune;2011;70;4,9;1;2012;1278,00;820,40;2098,40
GAULAR VENSTRE;14;1430;Kommune;2011;57;4;1;2012;1278,00;668,04;1946,04
Jølster  Arbeidarparti;14;1431;Kommune;2011;321;20,8;5;2012;1278,00;3762,12;5040,12
Jølster Framstegsparti;14;1431;Kommune;2011;82;5,3;1;2012;1278,00;961,04;2239,04
Jølster Høgre;14;1431;Kommune;2011;207;13,4;3;2012;1278,00;2426,04;3704,04
Jølster KrF;14;1431;Kommune;2011;103;6,7;2;2012;1278,00;1207,16;2485,16
Jølster Senterparti;14;1431;Kommune;2011;490;31,7;8;2012;1278,00;5742,80;7020,80
Jølster Sv;14;1431;Kommune;2011;107;6,9;2;2012;1278,00;1254,04;2532,04
JØLSTER VENSTRE;14;1431;Kommune;2011;234;15,2;4;2012;1278,00;2742,48;4020,48
Førde  Arbeidarparti;14;1432;Kommune;2011;1482;26,5;7;2012;1278,00;17369,04;18647,04
Førde Framstegsparti;14;1432;Kommune;2011;407;7,3;2;2012;1278,00;4770,04;6048,04
Førde Høgre;14;1432;Kommune;2011;1565;28;8;2012;1278,00;18341,80;19619,80
Førde KrF;14;1432;Kommune;2011;468;8,4;2;2012;1278,00;5484,96;6762,96
Førde Senterparti;14;1432;Kommune;2011;610;10,9;3;2012;1278,00;7149,20;8427,20
Førde Sv;14;1432;Kommune;2011;545;9,8;3;2012;1278,00;6387,40;7665,40
FØRDE VENSTRE;14;1432;Kommune;2011;509;9,1;2;2012;1278,00;5965,48;7243,48
Naustdal  Arbeidarparti;14;1433;Kommune;2011;424;28,7;6;2012;1278,00;4969,28;6247,28
Naustdal Framstegsparti;14;1433;Kommune;2011;66;4,5;1;2012;1278,00;773,52;2051,52
Naustdal Høgre;14;1433;Kommune;2011;306;20,7;4;2012;1278,00;3586,32;4864,32
Naustdal KrF;14;1433;Kommune;2011;78;5,3;1;2012;1278,00;914,16;2192,16
Naustdal Raudt;14;1433;Kommune;2011;57;3,9;1;2012;1278,00;668,04;1946,04
Naustdal Senterparti;14;1433;Kommune;2011;285;19,3;4;2012;1278,00;3340,20;4618,20
Naustdal Sv;14;1433;Kommune;2011;104;7;2;2012;1278,00;1218,88;2496,88
NAUSTDAL VENSTRE;14;1433;Kommune;2011;159;10,8;2;2012;1278,00;1863,48;3141,48
Bremanger  Arbeidarparti;14;1438;Kommune;2011;492;25,6;6;2012;1278,00;5766,24;7044,24
Bremanger Framstegsparti;14;1438;Kommune;2011;178;9,3;2;2012;1278,00;2086,16;3364,16
Bremanger Høgre;14;1438;Kommune;2011;439;22,8;6;2012;1278,00;5145,08;6423,08
Bremanger KrF;14;1438;Kommune;2011;106;5,5;1;2012;1278,00;1242,32;2520,32
Bremanger Senterparti;14;1438;Kommune;2011;408;21,2;5;2012;1278,00;4781,76;6059,76
Bremanger Sv;14;1438;Kommune;2011;113;5,9;1;2012;1278,00;1324,36;2602,36
BREMANGER VENSTRE;14;1438;Kommune;2011;187;9,7;2;2012;1278,00;2191,64;3469,64
Vågsøy  Arbeidarparti;14;1439;Kommune;2011;312;10,8;3;2012;1278,00;3656,64;4934,64
Vågsøy Framstegsparti;14;1439;Kommune;2011;385;13,4;4;2012;1278,00;4512,20;5790,20
Vågsøy Høgre;14;1439;Kommune;2011;859;29,8;8;2012;1278,00;10067,48;11345,48
Vågsøy KrF;14;1439;Kommune;2011;186;6,5;2;2012;1278,00;2179,92;3457,92
Vågsøy Senterparti;14;1439;Kommune;2011;468;16,3;4;2012;1278,00;5484,96;6762,96
Vågsøy  Sv;14;1439;Kommune;2011;153;5,3;1;2012;1278,00;1793,16;3071,16
VÅGSØY VENSTRE;14;1439;Kommune;2011;425;14,8;4;2012;1278,00;4981,00;6259,00
Selje  Arbeidarparti;14;1441;Kommune;2011;57;4,2;1;2012;1278,00;668,04;1946,04
Selje Framstegsparti;14;1441;Kommune;2011;295;21,9;4;2012;1278,00;3457,40;4735,40
Høgre i Selje;14;1441;Kommune;2011;228;16,9;3;2012;1278,00;2672,16;3950,16
Selje KrF;14;1441;Kommune;2011;234;17,3;3;2012;1278,00;2742,48;4020,48
Selje Senterparti;14;1441;Kommune;2011;94;7;1;2012;1278,00;1101,68;2379,68
SELJE VENSTRE;14;1441;Kommune;2011;52;3,9;0;2012;0,00;609,44;609,44
Eid  Arbeidarparti;14;1443;Kommune;2011;272;8,5;2;2012;1278,00;3187,84;4465,84
Eid Framstegsparti;14;1443;Kommune;2011;173;5,4;2;2012;1278,00;2027,56;3305,56
Eid Høgre;14;1443;Kommune;2011;425;13,3;4;2012;1278,00;4981,00;6259,00
Eid KrF;14;1443;Kommune;2011;165;5,2;1;2012;1278,00;1933,80;3211,80
Eid Senterparti;14;1443;Kommune;2011;667;20,9;6;2012;1278,00;7817,24;9095,24
Eid Sv;14;1443;Kommune;2011;86;2,7;1;2012;1278,00;1007,92;2285,92
EID VENSTRE;14;1443;Kommune;2011;1406;44;13;2012;1278,00;16478,32;17756,32
Hornindal  Arbeidarparti;14;1444;Kommune;2011;77;11,4;2;2012;1278,00;902,44;2180,44
Hornindal Høgre;14;1444;Kommune;2011;218;32,2;5;2012;1278,00;2554,96;3832,96
Hornindal Senterparti;14;1444;Kommune;2011;255;37,7;7;2012;1278,00;2988,60;4266,60
HORNINDAL VENSTRE;14;1444;Kommune;2011;127;18,8;3;2012;1278,00;1488,44;2766,44
Gloppen  Arbeidarparti;14;1445;Kommune;2011;303;9,9;3;2012;1278,00;3551,16;4829,16
Gloppen Høgre;14;1445;Kommune;2011;582;19,1;5;2012;1278,00;6821,04;8099,04
Gloppen KrF;14;1445;Kommune;2011;365;12;3;2012;1278,00;4277,80;5555,80
Gloppen Senterparti;14;1445;Kommune;2011;1044;34,2;9;2012;1278,00;12235,68;13513,68
Gloppen Sv;14;1445;Kommune;2011;159;5,2;1;2012;1278,00;1863,48;3141,48
GLOPPEN VENSTRE;14;1445;Kommune;2011;190;6,2;2;2012;1278,00;2226,80;3504,80
Stryn  Arbeidarparti;14;1449;Kommune;2011;564;17,7;4;2012;1278,00;6610,08;7888,08
Stryn Framstegsparti;14;1449;Kommune;2011;229;7,2;2;2012;1278,00;2683,88;3961,88
Stryn Høgre;14;1449;Kommune;2011;1017;31,9;8;2012;1278,00;11919,24;13197,24
Stryn KrF;14;1449;Kommune;2011;268;8,4;2;2012;1278,00;3140,96;4418,96
Stryn Senterparti;14;1449;Kommune;2011;907;28,5;7;2012;1278,00;10630,04;11908,04
STRYN VENSTRE;14;1449;Kommune;2011;200;6,3;2;2012;1278,00;2344,00;3622,00
Møre og Romsdal Arbeiderparti;15;1500;Fylke;2011;28274;25,7;12;2012;46570,00;769052,80;815622,80
Møre og Romsdal AUF;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;242873,66;242873,66
Møre og Romsdal Fremskrittsparti;15;1500;Fylke;2011;18018;16,4;8;2012;46570,00;490089,60;536659,60
Møre og Romsdal Fremskrittpartis Ungdom;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;154774,62;154774,62
Møre og Romsdal Høyre;15;1500;Fylke;2011;24161;22;11;2012;46570,00;657179,20;703749,20
Møre og Romsdal Unge Høyre;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;207542,99;207542,99
Møre og Romsdal Kristelig Folkeparti;15;1500;Fylke;2011;9594;8,7;4;2012;46570,00;260956,80;307526,80
Møre og Romsdal Kristelig Folkepartis Ungdom;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;82412,46;82412,46
Miljøpartiet De Grønne i Møre og Romsdal;15;1500;Fylke;2011;502;0,5;0;2012;0,00;13654,40;13654,40
Møre og Romsdal Pensjonistparti;15;1500;Fylke;2011;596;0,5;0;2012;0,00;16211,20;16211,20
Rødt Møre og Romsdal;15;1500;Fylke;2011;650;0,6;0;2012;0,00;17680,00;17680,00
Rød Ungdom i Møre og Romsdal;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;5583,50;5583,50
Møre og Romsdal Senterparti;15;1500;Fylke;2011;9818;8,9;4;2012;46570,00;267049,60;313619,60
Møre og Romsdal Senterungdom;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;84336,62;84336,62
Møre og Romsdal SV;15;1500;Fylke;2011;3414;3,1;1;2012;46570,00;92860,80;139430,80
MØRE OG ROMSDAL VENSTRE;15;1500;Fylke;2011;8264;7,5;4;2012;46570,00;224780,80;271350,80
MØRE OG ROMSDAL UV;15;1500;FylkesUngdom;2011;0;0;0;2012;0,00;70987,76;70987,76
Molde  Arbeiderparti;15;1502;Kommune;2011;2188;18;9;2012;1278,00;25643,36;26921,36
Molde Fremskrittsparti;15;1502;Kommune;2011;1353;11,1;5;2012;1278,00;15857,16;17135,16
Molde Høyre;15;1502;Kommune;2011;4466;36,8;17;2012;1278,00;52341,52;53619,52
Molde KrF;15;1502;Kommune;2011;1074;8,8;4;2012;1278,00;12587,28;13865,28
Molde Senterparti;15;1502;Kommune;2011;731;6;3;2012;1278,00;8567,32;9845,32
Molde Sv;15;1502;Kommune;2011;678;5,6;3;2012;1278,00;7946,16;9224,16
MOLDE VENSTRE;15;1502;Kommune;2011;1514;12,5;6;2012;1278,00;17744,08;19022,08
Ålesund  Arbeidarparti;15;1504;Kommune;2011;4760;23,3;12;2012;1278,00;55787,20;57065,20
Demokratane i Ålesund;15;1504;Kommune;2011;41;0,2;0;2012;0,00;480,52;480,52
Ålesund Framstegsparti;15;1504;Kommune;2011;4446;21,7;11;2012;1278,00;52107,12;53385,12
Ålesund Høgre;15;1504;Kommune;2011;5722;28;14;2012;1278,00;67061,84;68339,84
Ålesund KrF;15;1504;Kommune;2011;1918;9,4;5;2012;1278,00;22478,96;23756,96
Ålesund Pensjonistparti;15;1504;Kommune;2011;220;1,1;0;2012;0,00;2578,40;2578,40
Ålesund Raudt;15;1504;Kommune;2011;171;0,8;0;2012;0,00;2004,12;2004,12
Ålesund Senterparti;15;1504;Kommune;2011;257;1,3;0;2012;0,00;3012,04;3012,04
Ålesund Sv;15;1504;Kommune;2011;532;2,6;1;2012;1278,00;6235,04;7513,04
ÅLESUND VENSTRE;15;1504;Kommune;2011;1509;7,4;4;2012;1278,00;17685,48;18963,48
Kristiansund  Arb.parti;15;1505;Kommune;2011;5730;50,8;23;2012;1278,00;67155,60;68433,60
Kristiansund Fremskrittsparti;15;1505;Kommune;2011;1959;17,4;8;2012;1278,00;22959,48;24237,48
Kristiansund Høyre;15;1505;Kommune;2011;1904;16,9;8;2012;1278,00;22314,88;23592,88
Kristiansund KrF;15;1505;Kommune;2011;340;3;1;2012;1278,00;3984,80;5262,80
Kristiansund Rødt;15;1505;Kommune;2011;245;2,2;1;2012;1278,00;2871,40;4149,40
Senterpartiet;15;1505;Kommune;2011;268;2,4;1;2012;1278,00;3140,96;4418,96
Kristiansund Sv;15;1505;Kommune;2011;230;2;1;2012;1278,00;2695,60;3973,60
KRISTIANSUND VENSTRE;15;1505;Kommune;2011;535;4,7;2;2012;1278,00;6270,20;7548,20
Vanylven Framstegsparti;15;1511;Kommune;2011;365;20,6;4;2012;1278,00;4277,80;5555,80
Vanylven Høgre;15;1511;Kommune;2011;230;13;3;2012;1278,00;2695,60;3973,60
Vanylven KrF;15;1511;Kommune;2011;328;18,5;4;2012;1278,00;3844,16;5122,16
Vanylven Senterparti;15;1511;Kommune;2011;395;22,3;4;2012;1278,00;4629,40;5907,40
VANYLVEN VENSTRE;15;1511;Kommune;2011;139;7,8;2;2012;1278,00;1629,08;2907,08
Sande  Arbeidarparti;15;1514;Kommune;2011;141;10,5;2;2012;1278,00;1652,52;2930,52
Sande Framstegsparti;15;1514;Kommune;2011;136;10,1;2;2012;1278,00;1593,92;2871,92
Sande Høgre;15;1514;Kommune;2011;498;37,1;8;2012;1278,00;5836,56;7114,56
Sande KrF;15;1514;Kommune;2011;80;6;1;2012;1278,00;937,60;2215,60
Sande Senterparti;15;1514;Kommune;2011;129;9,6;2;2012;1278,00;1511,88;2789,88
Herøy  Arbeidarparti;15;1515;Kommune;2011;687;17,3;6;2012;1278,00;8051,64;9329,64
Herøy Framstegsparti;15;1515;Kommune;2011;375;9,4;3;2012;1278,00;4395,00;5673,00
Herøy Høgre;15;1515;Kommune;2011;1795;45,1;15;2012;1278,00;21037,40;22315,40
Herøy KrF;15;1515;Kommune;2011;635;16;5;2012;1278,00;7442,20;8720,20
HERØY VENSTRE;15;1515;Kommune;2011;94;2,4;1;2012;1278,00;1101,68;2379,68
Ulstein  Arbeidarparti;15;1516;Kommune;2011;784;22,1;6;2012;1278,00;9188,48;10466,48
Ulstein Framstegsparti;15;1516;Kommune;2011;507;14,3;4;2012;1278,00;5942,04;7220,04
Ulstein Høgre;15;1516;Kommune;2011;1136;32,1;8;2012;1278,00;13313,92;14591,92
Ulstein KrF;15;1516;Kommune;2011;372;10,5;3;2012;1278,00;4359,84;5637,84
Kristent Samlingsparti;15;1516;Kommune;2011;36;1;0;2012;0,00;421,92;421,92
Ulstein Senterparti;15;1516;Kommune;2011;188;5,3;1;2012;1278,00;2203,36;3481,36
Ulstein Sv;15;1516;Kommune;2011;95;2,7;0;2012;0,00;1113,40;1113,40
ULSTEIN VENSTRE;15;1516;Kommune;2011;422;11,9;3;2012;1278,00;4945,84;6223,84
Hareid  Arbeidarparti;15;1517;Kommune;2011;250;10,5;2;2012;1278,00;2930,00;4208,00
Hareid Framstegsparti;15;1517;Kommune;2011;445;18,7;4;2012;1278,00;5215,40;6493,40
Hareid Høgre;15;1517;Kommune;2011;542;22,8;5;2012;1278,00;6352,24;7630,24
Hareid KrF;15;1517;Kommune;2011;170;7,2;2;2012;1278,00;1992,40;3270,40
Hareid Sv;15;1517;Kommune;2011;76;3,2;0;2012;0,00;890,72;890,72
HAREID VENSTRE;15;1517;Kommune;2011;281;11,8;3;2012;1278,00;3293,32;4571,32
Volda  Arbeidarparti;15;1519;Kommune;2011;669;14,3;4;2012;1278,00;7840,68;9118,68
Volda Framstegsparti;15;1519;Kommune;2011;767;16,4;4;2012;1278,00;8989,24;10267,24
Volda Høgre;15;1519;Kommune;2011;660;14,1;4;2012;1278,00;7735,20;9013,20
Volda KrF;15;1519;Kommune;2011;846;18,1;5;2012;1278,00;9915,12;11193,12
Volda Senterparti;15;1519;Kommune;2011;519;11,1;3;2012;1278,00;6082,68;7360,68
Volda Sv;15;1519;Kommune;2011;369;7,9;2;2012;1278,00;4324,68;5602,68
VOLDA VENSTRE;15;1519;Kommune;2011;525;11,2;3;2012;1278,00;6153,00;7431,00
Ørsta  Arbeidarparti;15;1520;Kommune;2011;1146;22,2;7;2012;1278,00;13431,12;14709,12
Ørsta Framstegsparti;15;1520;Kommune;2011;983;19;6;2012;1278,00;11520,76;12798,76
Ørsta Høgre;15;1520;Kommune;2011;1177;22,8;8;2012;1278,00;13794,44;15072,44
Ørsta KrF;15;1520;Kommune;2011;550;10,7;4;2012;1278,00;6446,00;7724,00
Ørsta Senterparti;15;1520;Kommune;2011;819;15,9;5;2012;1278,00;9598,68;10876,68
ØRSTA VENSTRE;15;1520;Kommune;2011;353;6,8;2;2012;1278,00;4137,16;5415,16
Ørskog  Arbeidarparti;15;1523;Kommune;2011;261;23,2;4;2012;1278,00;3058,92;4336,92
Ørskog Framstegsparti;15;1523;Kommune;2011;351;31,2;5;2012;1278,00;4113,72;5391,72
Ørskog Høgre;15;1523;Kommune;2011;139;12,4;2;2012;1278,00;1629,08;2907,08
Ørskog KRF - Ørskog V;15;1523;Kommune;2011;145;12,9;2;2012;1278,00;1699,40;2977,40
Ørskog Senterparti;15;1523;Kommune;2011;228;20,3;4;2012;1278,00;2672,16;3950,16
Norddal  Arbeidarparti;15;1524;Kommune;2011;245;27,4;6;2012;1278,00;2871,40;4149,40
Norddal Framstegsparti;15;1524;Kommune;2011;54;6;1;2012;1278,00;632,88;1910,88
Norddal Senterparti;15;1524;Kommune;2011;131;14,7;3;2012;1278,00;1535,32;2813,32
Stranda  Arbeidarparti;15;1525;Kommune;2011;270;11,1;3;2012;1278,00;3164,40;4442,40
Stranda Framstegsparti;15;1525;Kommune;2011;805;33,2;8;2012;1278,00;9434,60;10712,60
Stranda Høgre;15;1525;Kommune;2011;283;11,7;3;2012;1278,00;3316,76;4594,76
Stranda KrF;15;1525;Kommune;2011;160;6,6;2;2012;1278,00;1875,20;3153,20
Stranda Senterparti;15;1525;Kommune;2011;732;30,2;8;2012;1278,00;8579,04;9857,04
Stranda Sv;15;1525;Kommune;2011;51;2,1;0;2012;0,00;597,72;597,72
Stordal  Arbeidarparti;15;1526;Kommune;2011;107;22,2;4;2012;1278,00;1254,04;2532,04
Stordal Framstegsparti;15;1526;Kommune;2011;45;9,4;1;2012;1278,00;527,40;1805,40
Stordal Høgre;15;1526;Kommune;2011;234;48,6;7;2012;1278,00;2742,48;4020,48
Stordal KrF;15;1526;Kommune;2011;40;8,3;1;2012;1278,00;468,80;1746,80
Stordal Senterparti;15;1526;Kommune;2011;55;11,4;2;2012;1278,00;644,60;1922,60
Sykkylven Framstegsparti;15;1528;Kommune;2011;873;23,6;7;2012;1278,00;10231,56;11509,56
Sykkylven Høgre;15;1528;Kommune;2011;922;24,9;7;2012;1278,00;10805,84;12083,84
Sykkylven KrF;15;1528;Kommune;2011;407;11;3;2012;1278,00;4770,04;6048,04
Sykkylven Senterparti;15;1528;Kommune;2011;395;10,7;3;2012;1278,00;4629,40;5907,40
SYKKYLVEN VENSTRE;15;1528;Kommune;2011;298;8;2;2012;1278,00;3492,56;4770,56
Skodje  Arbeidarparti;15;1529;Kommune;2011;349;18,5;4;2012;1278,00;4090,28;5368,28
Skodje Framstegsparti;15;1529;Kommune;2011;433;22,9;5;2012;1278,00;5074,76;6352,76
Skodje Høgre;15;1529;Kommune;2011;385;20,4;4;2012;1278,00;4512,20;5790,20
Skodje KrF;15;1529;Kommune;2011;223;11,8;2;2012;1278,00;2613,56;3891,56
Skodje Senterparti;15;1529;Kommune;2011;356;18,8;4;2012;1278,00;4172,32;5450,32
SKODJE VENSTRE;15;1529;Kommune;2011;144;7,6;2;2012;1278,00;1687,68;2965,68
Sula  Arbeidarparti;15;1531;Kommune;2011;609;16,4;5;2012;1278,00;7137,48;8415,48
Sula Framstegsparti;15;1531;Kommune;2011;1119;30,1;9;2012;1278,00;13114,68;14392,68
Sula Høgre;15;1531;Kommune;2011;693;18,6;5;2012;1278,00;8121,96;9399,96
Sula KrF;15;1531;Kommune;2011;449;12,1;4;2012;1278,00;5262,28;6540,28
SULA VENSTRE;15;1531;Kommune;2011;242;6,5;2;2012;1278,00;2836,24;4114,24
Giske  Arbeidarparti;15;1532;Kommune;2011;368;10,9;3;2012;1278,00;4312,96;5590,96
Giske Framstegsparti;15;1532;Kommune;2011;348;10,3;2;2012;1278,00;4078,56;5356,56
Giske Høgre;15;1532;Kommune;2011;741;21,9;5;2012;1278,00;8684,52;9962,52
Giske KrF;15;1532;Kommune;2011;1227;36,2;8;2012;1278,00;14380,44;15658,44
GISKE VENSTRE;15;1532;Kommune;2011;516;15,2;4;2012;1278,00;6047,52;7325,52
Haram  Arbeidarparti;15;1534;Kommune;2011;624;15;5;2012;1278,00;7313,28;8591,28
Haram Framstegsparti;15;1534;Kommune;2011;507;12,2;4;2012;1278,00;5942,04;7220,04
Haram Høgre;15;1534;Kommune;2011;1179;28,3;8;2012;1278,00;13817,88;15095,88
Haram KrF;15;1534;Kommune;2011;385;9,2;3;2012;1278,00;4512,20;5790,20
Haram Senterparti;15;1534;Kommune;2011;699;16,8;5;2012;1278,00;8192,28;9470,28
HARAM VENSTRE;15;1534;Kommune;2011;154;3,7;1;2012;1278,00;1804,88;3082,88
Vestnes  Arbeidarparti;15;1535;Kommune;2011;480;15,1;4;2012;1278,00;5625,60;6903,60
Vestnes Framstegsparti;15;1535;Kommune;2011;487;15,3;4;2012;1278,00;5707,64;6985,64
Vestnes Høgre;15;1535;Kommune;2011;651;20,4;5;2012;1278,00;7629,72;8907,72
Vestnes KrF;15;1535;Kommune;2011;320;10,1;2;2012;1278,00;3750,40;5028,40
Vestnes Senterparti;15;1535;Kommune;2011;574;18;4;2012;1278,00;6727,28;8005,28
VESTNES VENSTRE;15;1535;Kommune;2011;595;18,7;4;2012;1278,00;6973,40;8251,40
Rauma  Arbeidarparti;15;1539;Kommune;2011;779;23,1;6;2012;1278,00;9129,88;10407,88
Rauma Framstegsparti;15;1539;Kommune;2011;462;13,7;4;2012;1278,00;5414,64;6692,64
Rauma Høgre;15;1539;Kommune;2011;599;17,8;5;2012;1278,00;7020,28;8298,28
Rauma KrF;15;1539;Kommune;2011;327;9,7;3;2012;1278,00;3832,44;5110,44
Rauma Senterparti;15;1539;Kommune;2011;779;23,1;6;2012;1278,00;9129,88;10407,88
RAUMA VENSTRE;15;1539;Kommune;2011;239;7,1;2;2012;1278,00;2801,08;4079,08
Nesset  Arbeidarparti;15;1543;Kommune;2011;501;33,1;7;2012;1278,00;5871,72;7149,72
Nesset Framstegsparti;15;1543;Kommune;2011;84;5,6;1;2012;1278,00;984,48;2262,48
Nesset Høgre;15;1543;Kommune;2011;477;31,5;7;2012;1278,00;5590,44;6868,44
Nesset KrF;15;1543;Kommune;2011;105;6,9;2;2012;1278,00;1230,60;2508,60
NESSET VENSTRE;15;1543;Kommune;2011;48;3,2;0;2012;0,00;562,56;562,56
Midsund Fremskrittsparti;15;1545;Kommune;2011;255;28,1;5;2012;1278,00;2988,60;4266,60
Midsund Høgre;15;1545;Kommune;2011;215;23,7;4;2012;1278,00;2519,80;3797,80
Midsund KrF;15;1545;Kommune;2011;120;13,2;2;2012;1278,00;1406,40;2684,40
Midsund Senterparti;15;1545;Kommune;2011;147;16,2;3;2012;1278,00;1722,84;3000,84
MIDSUND VENSTRE;15;1545;Kommune;2011;170;18,7;3;2012;1278,00;1992,40;3270,40
Sandøy  Arbeidarparti;15;1546;Kommune;2011;195;30;6;2012;1278,00;2285,40;3563,40
FREMSKRITTSPARTIET;15;1546;Kommune;2011;26;4;1;2012;1278,00;304,72;1582,72
Sandøy Høgre;15;1546;Kommune;2011;255;39,2;7;2012;1278,00;2988,60;4266,60
SANDØY VENSTRE;15;1546;Kommune;2011;175;26,9;5;2012;1278,00;2051,00;3329,00
Aukra  Arbeidarparti;15;1547;Kommune;2011;584;36,8;7;2012;1278,00;6844,48;8122,48
Aukra Framstegsparti;15;1547;Kommune;2011;145;9,1;2;2012;1278,00;1699,40;2977,40
Aukra Høgre;15;1547;Kommune;2011;207;13,1;3;2012;1278,00;2426,04;3704,04
Aukra KrF;15;1547;Kommune;2011;194;12,2;3;2012;1278,00;2273,68;3551,68
AUKRA VENSTRE;15;1547;Kommune;2011;90;5,7;1;2012;1278,00;1054,80;2332,80
Fræna  Arbeidarparti;15;1548;Kommune;2011;732;17,9;6;2012;1278,00;8579,04;9857,04
Fræna Framstegsparti;15;1548;Kommune;2011;719;17,6;5;2012;1278,00;8426,68;9704,68
Fræna Høgre;15;1548;Kommune;2011;1021;25;8;2012;1278,00;11966,12;13244,12
Fræna KrF;15;1548;Kommune;2011;442;10,8;3;2012;1278,00;5180,24;6458,24
FRÆNA VENSTRE;15;1548;Kommune;2011;219;5,4;2;2012;1278,00;2566,68;3844,68
Eide  Arbeiderparti;15;1551;Kommune;2011;543;32,4;7;2012;1278,00;6363,96;7641,96
Eide Fremskrittsparti;15;1551;Kommune;2011;127;7,6;2;2012;1278,00;1488,44;2766,44
Eide Høyre;15;1551;Kommune;2011;530;31,7;7;2012;1278,00;6211,60;7489,60
Eide KrF;15;1551;Kommune;2011;93;5,6;1;2012;1278,00;1089,96;2367,96
Eide Senterparti;15;1551;Kommune;2011;187;11,2;2;2012;1278,00;2191,64;3469,64
EIDE VENSTRE;15;1551;Kommune;2011;170;10,2;2;2012;1278,00;1992,40;3270,40
Averøy  Arbeiderparti;15;1554;Kommune;2011;843;31,5;8;2012;1278,00;9879,96;11157,96
Averøy Fremskrittsparti;15;1554;Kommune;2011;473;17,7;5;2012;1278,00;5543,56;6821,56
Averøy Høyre;15;1554;Kommune;2011;355;13,3;3;2012;1278,00;4160,60;5438,60
Averøy KrF;15;1554;Kommune;2011;183;6,8;2;2012;1278,00;2144,76;3422,76
Averøy Senterparti;15;1554;Kommune;2011;378;14,1;4;2012;1278,00;4430,16;5708,16
Averøy Sv;15;1554;Kommune;2011;74;2,8;1;2012;1278,00;867,28;2145,28
AVERØY VENSTRE;15;1554;Kommune;2011;368;13,8;4;2012;1278,00;4312,96;5590,96
Gjemnes  Arbeidarparti;15;1557;Kommune;2011;285;20,4;4;2012;1278,00;3340,20;4618,20
Gjemnes Fremskrittsparti;15;1557;Kommune;2011;157;11,2;2;2012;1278,00;1840,04;3118,04
Gjemnes Høgre;15;1557;Kommune;2011;213;15,3;3;2012;1278,00;2496,36;3774,36
Gjemnes KrF;15;1557;Kommune;2011;360;25,8;4;2012;1278,00;4219,20;5497,20
Gjemnes Senterparti;15;1557;Kommune;2011;257;18,4;3;2012;1278,00;3012,04;4290,04
Gjemnes Sv;15;1557;Kommune;2011;51;3,7;0;2012;0,00;597,72;597,72
GJEMNES VENSTRE;15;1557;Kommune;2011;73;5,2;1;2012;1278,00;855,56;2133,56
