"avdeling";"avdeling-tekst";"inntekt-utgift";"tjomr";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"endrgr";"endrgr-tekst";"tekst";"2012";"2013";"2014";"2015"
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Diverse tekniske endringer;-120 000;-120 000;-120 000;-120 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);200 000;200 000;200 000;200 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;34510;Distribusjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader VA;500 000;500 000;500 000;500 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;34510;Distribusjon av vann;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Distribusjon av vann;-10 900 000;-12 500 000;-17 500 000;-22 200 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-304 600 000;-304 600 000;-304 600 000;-304 600 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Diverse tekniske endringer;30 000;30 000;30 000;30 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);1 300 000;1 300 000;1 300 000;1 300 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader VA;-400 000;-400 000;-400 000;-400 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Avløpsnett / innsamling av avløpsvann;-31 040 000;-71 340 000;-96 840 000;-102 740 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35410;Tømming av slamavskillere;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-8 700 000;-8 700 000;-8 700 000;-8 700 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;35410;Tømming av slamavskillere;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Tømming av slamavskillere;-160 000;-160 000;-160 000;-160 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18B;Renovasjon;35510;Renovasjon - transportdel;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-240 414 300;-240 414 300;-240 414 300;-240 414 300
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18B;Renovasjon;35510;Renovasjon - transportdel;N06;Diverse;Diverse tekniske endringer;1 009 800;1 009 800;1 009 800;1 009 800
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-2 774 200;-2 774 200;-2 774 200;-2 774 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N14;Endring i bruk/avsetning av fondsmidler;Endring renter og avskrivninger etterdrift;-16 600;-16 600;-16 600;-16 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-164 600;-164 600;-164 600;-164 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-5 200;-5 200;-5 200;-5 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;-6 625 200;-6 625 200;-6 625 200;-6 625 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-237 600;-237 600;-237 600;-237 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;35 600;35 600;35 600;35 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;-199 500;-199 500;-199 500;-199 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;-19 383 700;-19 383 700;-19 383 700;-19 383 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-673 700;-673 700;-673 700;-673 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;133 400;133 400;133 400;133 400
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;-20 644 200;-20 644 200;-20 644 200;-20 644 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-743 600;-743 600;-743 600;-743 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;-663 400;-663 400;-663 400;-663 400
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;-58 847 900;-58 847 900;-58 847 900;-58 847 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-1 945 400;-1 945 400;-1 945 400;-1 945 400
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;1 802 800;1 802 800;1 802 800;1 802 800
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;-89 321 700;-89 321 700;-89 321 700;-89 321 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-2 940 200;-2 940 200;-2 940 200;-2 940 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;4 557 000;4 557 000;4 557 000;4 557 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;21;Sentrale budsjettposter;86011;Motpost avskrivninger;N00;Vedtatt budsjett inneværende år;Motpost avskrivninger;-116 814 700;-116 814 700;-116 814 700;-116 814 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;21;Sentrale budsjettposter;86011;Motpost avskrivninger;N06;Diverse;Motpost avskrivninger;-9 243 100;-32 043 100;-49 543 100;-55 543 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;21;Sentrale budsjettposter;87011;Renter m.v.  (utenom firma 90);N06;Diverse;Diverse tekniske endringer;-200 000;-200 000;-200 000;-200 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;21;Sentrale budsjettposter;87011;Renter m.v.  (utenom firma 90);N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);-1 600 000;-1 600 000;-1 600 000;-1 600 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01A;Barnehage;22110;Førskolelokaler og uteareal;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;6 549 743;6 549 743;6 549 743;6 549 743
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01A;Barnehage;22110;Førskolelokaler og uteareal;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;8 020 257;8 020 257;8 020 257;8 020 257
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01A;Barnehage;22110;Førskolelokaler og uteareal;N06;Diverse;Internhusleiemodell: økt vedlikeholdsbudsjett BKB;-1 851 191;-1 428 009;-1 428 009;-1 428 009
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;77 613 859;77 613 859;77 613 859;77 613 859
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;-14 774 859;-14 774 859;-14 774 859;-14 774 859
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N05;Tilpasning til aktivitetsnivået;Internhusleiemodell: økt vedlikeholdsbudsjett BKB;0;0;0;5 000 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N06;Diverse;Internhusleiemodell: økt vedlikeholdsbudsjett BKB;27 577 260;28 785 505;48 089 505;48 089 505
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Brannverntiltak (BKB);269 600;809 200;1 348 800;1 888 400
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Ekstraord. vedl.hold skolebygg - reduksj etterslep;337 000;1 012 000;1 349 000;1 349 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - ENØK-tiltak;0;0;67 600;202 400
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Forskrift for badeanlegg i skolebygg;0;0;337 000;1 012 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Inneklimatiltak - skole;1 314 000;3 642 000;4 822 000;4 990 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23420;Dagsenter;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;180 000;180 000;180 000;180 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;10 024 135;10 024 135;10 024 135;10 024 135
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;8 300 865;8 300 865;8 300 865;8 300 865
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N06;Diverse;Internhusleiemodell: økt vedlikeholdsbudsjett BKB;-5 368 455;-4 141 226;-4 141 226;-4 141 226
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Brannverntiltak (BKB);269 600;809 200;1 348 800;1 888 400
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - ENØK-tiltak;0;0;33 800;101 200
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;07;Brannvesen;33910;Beredskap mot branner og ulykker;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;500 000;500 000;500 000;500 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;07;Brannvesen;33910;Beredskap mot branner og ulykker;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;25 000;25 000;25 000;25 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;166 798 947;166 798 947;166 798 947;166 798 947
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;481 076;481 076;481 076;481 076
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;1 052 804;1 052 804;1 052 804;1 052 804
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N05;Tilpasning til aktivitetsnivået;Tilpasning vedlikeholdsbudsjett;330 700;330 700;330 700;330 700
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N06;Diverse;Endringer knyttet til ny rentesats kalk.kostn. (gamle prosjekter);-2 877 394;-2 877 394;-2 877 394;-2 877 394
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-330 615;-661 285;-991 955;-991 955
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - AKSJON SKOLEVEI;675 000;1 350 100;2 025 200;2 700 200
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - DEKKEFORNYING/REINVESTERING;450 000;900 100;1 350 200;1 800 200
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - GANG- OG SYKKELVEIER;75 000;150 000;225 000;300 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N10;Redusert ytelser;Avvikling mobilitetsrådgivere - helårsvirkning;-500 000;-500 000;-500 000;-500 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N10;Redusert ytelser;Avvikling Sentrumsbuss - helårsvirkning;-5 867 400;-5 867 400;-5 867 400;-5 867 400
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden;0;-869 500;-1 739 000;-2 939 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;42 285 000;42 285 000;42 285 000;42 285 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;637 203;637 203;637 203;637 203
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;173 290;173 290;173 290;173 290
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N06;Diverse;Nettoeffekt for tjeneste parkering etter organisasjonsendring og fullstendig virksomhetsgjennomgang;5 600 000;5 398 000;5 398 000;5 398 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Parkeingsautomater - oppgradering til ny kredittkortstandard;0;202 000;202 000;202 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N11;Effektivisering;Effektiviseringsgevinst ved sammenslåing av Parkeringsetaten og Samferdselsetaten;-1 300 000;-1 300 000;-1 300 000;-1 300 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N11;Effektivisering;Netto sparte husleieutgifter ifm avsluttet leieforhold;-3 300 000;-3 300 000;-3 300 000;-3 300 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33453;Veglys Kommunale og private veger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;40 102 433;40 102 433;40 102 433;40 102 433
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;08;Samferdsel;33453;Veglys Kommunale og private veger;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;521 332;521 332;521 332;521 332
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;09;Boligtiltak;26550;Kommunale utleieboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;265 000;265 000;265 000;265 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;09;Boligtiltak;26550;Kommunale utleieboliger;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;60 000;60 000;60 000;60 000
6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Utgift;10C;Naturforvaltning og parkdrift;33520;Parkdrift;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;190 000;190 000;190 000;190 000
