"id";"tittel";"Mediatekst";"tjenesteeier_id";"emneord_id"
"56380";"Barnehage - Ny plass, endring og overflytting (KF-101-1942)";"";"3809";""
"56379";"Vannmåleravlesning (KF-262B)";"";"3554";""
"56378";"Barnehagesøknad 2019/2020 (KF-101-1251)";"";"4124";""
"56377";"Permisjon over en måned";"";"3338";""
"56375";"Motorferdsel i utmark og vassdrag (KF-195D)";"";"4169";""
"56374";"Kommunal bolig - Oppsigelse (KF-568)";"";"4115";""
"56373";"Motorferdsel i utmark og vassdrag (KF-195C)";"";"3938";""
"56372";"Fri fra undervisning (KF-255D)";"";"4226";""
"56371";"Grunnskoleopplæring for voksne (KF-226-0941)";"";"3557";""
"56370";"Innmelding skole (KF-130F)";"";"3809";""
"56368";"Musikk-/kulturskole - Opptak og utmelding (KF-172B-0929)";"";"4226";""
"56367";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-122-1266)";"";"3725";""
"56366";"Innmelding skole (KF-434-0214)";"";"73";""
"56365";"Klage på vedtak (KF-239F)";"";"67";""
"56364";"Innspill eller merknader (KF-239E)";"";"67";""
"56363";"Tilkobling til offentlig vann- og avløpsledning - Registrering (KF-308)";"";"3557";""
"56362";"Skoleskyss - Søknad om (KF-165-3021)";"";"73";""
"56361";"Boligsoneparkering - søknad (KF-534)";"";"94";""
"56360";"Kommunalt utdanningsstipend (KF-520)";"";"3557";""
"56359";"Anlegg til vurdering på idretts- og friluftsplanen (KF-539)";"";"4169";""
"56358";"Anlegg til vurdering på idretts- og friluftsplanen (KF-539)";"";"4070";""
"56356";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-273F)";"";"4097";""
"56355";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-278E)";"";"3605";""
"56354";"Permisjon (KF-343B)";"";"3521";""
"56353";"Kulturmidler (KF-109D)";"";"3809";""
"56352";"Kommunal boligtomt (KF-538)";"";"4169";""
"56351";"Kommunal boligtomt (KF-538)";"";"4070";""
"56350";"Kraftfondet - søknad om tilskudd (KF-212-1266)";"";"3725";""
"56349";"Barnehagesøknad 2018/2019 (KF-101-1251)";"";"4124";""
"56348";"Utslipp av sanitært avløpsvann fra hus og hytter (KF-363C)";"";"3557";""
"56347";"Kulturformål - søknad om aktivitetstilskudd (KF-136-3019)";"";"67";""
"56343";"Kulturmidler (KF-109C)";"";"3314";""
"56342";"Søknad om å bli støttekontakt (KF-353-0403)";"";"151";""
"56341";"Festivaler (KF-513)";"";"151";""
"56340";"Tilskudd til kunst- og kulturtiltak - søknad (KF-512)";"";"151";""
"56339";"Nærmiljøtiltak (KF-511)";"";"151";""
"56338";"Reduserte kommunale utgifter (KF-515)";"";"3623";""
"56337";"Reduserte kommunale utgifter (KF-515)";"";"3758";""
"56336";"Barnehage - ny plass (KF-101-0941)";"";"3557";""
"56335";"Barnehage - Ny plass (KF-119B)";"";"4097";""
"56334";"Elevpermisjon (KF-516)";"";"217";""
"56333";"Elevpermisjon (KF-516)";"";"3938";""
"56332";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-273-0829)";"";"3455";""
"56331";"Driftstilskudd til frivillige organisasjoner (KF-258C)";"";"151";""
"56330";"Oppstartstilskudd - søknad om (KF-510)";"";"151";""
"56329";"Barnehage - Ny plass, permisjon og utmelding (KF-107B-0935)";"";"3413";""
"56328";"Motorferdsel i utmark - søknad om løyve (KF-195E)";"";"4070";""
"56327";"Kulturmidler (KF-109A - 0828)";"";"3935";""
"56326";"Energiøkonomiserende (ENØK) tiltak hos private bedrifter (KF-540)";"";"4070";""
"56324";"Renovasjon - Søknad om dispensasjon for fritak/endring av abonnement (KF-502)";"";"3314";""
"56322";"Renovasjon - Søknad om dispensasjon for fritak/endring av abonnement (KF-502)";"";"4070";""
"56321";"Barnehage - Permisjon og oppsigelse (KF-121B)";"";"3809";""
"56320";"Ledsagerbevis - Søknad om (KF-177)";"";"4124";""
"56319";"Ledsagerbevis - Søknad om (KF-177)";"";"3725";""
"56317";"Ledsagerbevis - Søknad om (KF-177)";"";"3746";""
"56316";"Klage på eiendomsskatt (KF-500)";"";"3617";""
"56315";"Klage på eiendomsskatt (KF-500)";"";"3413";""
"56314";"Fyrverkeri - avfyring (KF-641)";"";"4115";""
"56312";"Barnehage - Ny plass, endring og overflytting (KF-101F)";"";"3314";""
"56311";"Barnehage - Ny plass, endring og overflytting (KF-101F)";"";"3470";""
"56309";"Endring av kommunalteknisk abonnement (KF-494)";"";"3617";""
"56308";"Fettutskiller - årsrapport (KF-487)";"";"94";""
"56307";"Nedsettelse/ettergivelse av eiendomsskatt (KF-496)";"";"3617";""
"56306";"Registrering av fettutskillere (KF-480)";"";"94";""
"56303";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467B)";"";"3605";""
"56302";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467B)";"";"3746";""
"56301";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467B)";"";"3725";""
"56298";"Alkohol - Serverings- og skjenkebevilling -  søknad";"";"3338";""
"56297";"Søknad til midler Kulturprosjekt (KF-480)";"";"3440";""
"56296";"Barnehage - Ny plass og endring (KF-460B)";"";"217";""
"56294";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"3836";""
"56293";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"4124";""
"56292";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"3269";""
"56291";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"3725";""
"56290";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"3746";""
"56289";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"283";""
"56288";"Parkeringstillatelse for forflytningshemmede (KF-125C)";"";"4097";""
"56286";"Reklameoppheng - søknad om (KF-476)";"";"94";""
"56285";"Innmelding skole (KF-130B)";"";"187";""
"56284";"Oljeutskilleranlegg - årsrapport (KF-473)";"";"3842";""
"56283";"Oljeutskilleranlegg - årsrapport (KF-473)";"";"73";""
"56281";"Oljeutskillere - oppfølging (KF-471)";"";"73";""
"56280";"Oljeutskillere - oppfølging (KF-471)";"";"3842";""
"56276";"Vannavstengning - bestilling (KF-470)";"";"3314";""
"56274";"Historiske arkiv - begjæring om innsyn (KF-469)";"";"73";""
"56273";"Historiske arkiv - begjæring om innsyn (KF-469)";"";"3623";""
"56272";"Historiske arkiv - begjæring om innsyn (KF-469)";"";"4070";""
"56271";"Historiske arkiv - begjæring om innsyn (KF-469)";"";"3938";""
"56269";"Pleie- og omsorgstjenester - Søknad om (KF-158)";"";"3314";""
"56266";"Skoleskyss - Søknad om (KF-165)";"";"3788";""
"56265";"Skoleskyss - Søknad om (KF-165)";"";"217";""
"56262";"Selvhogst av ved på kommunens eiendom - Søknad om (KF-166)";"";"4127";""
"56260";"Skadet vilt - Melding om (KF-164)";"";"3557";""
"56259";"Skadet vilt - Melding om (KF-164)";"";"4127";""
"56258";"Skadet vilt - Melding om (KF-164)";"";"3842";""
"56255";"Piper/ildsted - Endringsmelding (KF-162)";"";"4127";""
"56254";"Piper/ildsted - Endringsmelding (KF-162)";"";"3842";""
"56253";"Piper/ildsted - Endringsmelding (KF-162)";"";"3314";""
"56247";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-278)";"";"4169";""
"56245";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-278)";"";"3314";""
"56244";"Kulturskole - opptak (KF-465)";"";"3569";""
"56237";"Registrering av vannabonnenter (KF-463)";"";"3455";""
"56236";"Registrering av vannabonnenter (KF-463)";"";"3314";""
"56235";"Registrering av vannabonnenter (KF-463)";"";"3842";""
"56233";"Barnehage - Oppsigelse (KF-461)";"";"217";""
"56230";"Barnehagesøknad 2017/2018 (KF-101E-32)";"";"3725";""
"56229";"Kommunal bolig - leie (KF-459)";"";"3455";""
"56228";"Kommunal bolig - leie (KF-459)";"";"3953";""
"56227";"Kommunal bolig - leie (KF-459)";"";"4115";""
"56225";"Kommunal bolig - leie (KF-459)";"";"3788";""
"56224";"Kommunal bolig - leie (KF-459)";"";"73";""
"56223";"Kommunal bolig - leie (KF-459)";"";"187";""
"56222";"Kulturmidler (KF-109A)";"";"3866";""
"56221";"Kulturmidler (KF-109A)";"";"283";""
"56220";"Kulturmidler (KF-109A)";"";"3455";""
"56219";"Kulturmidler (KF-109A)";"";"3269";""
"56218";"Kulturmidler (KF-109A)";"";"3788";""
"56217";"Kulturmidler (KF-109A)";"";"4070";""
"56216";"Kulturmidler (KF-109A)";"";"3554";""
"56215";"Kulturmidler (KF-109A)";"";"4124";""
"56214";"Arrangement - melding om (KF-152)";"";"94";""
"56213";"Arrangement - melding om (KF-152)";"";"3428";""
"56205";"Innmelding skole (KF-455)";"";"3671";""
"56200";"Avkjørsel fra offentlig vei - søknad (KF-455)";"";"3314";""
"56199";"Avkjørsel fra offentlig vei - søknad (KF-455)";"";"3557";""
"56198";"Avkjørsel fra offentlig vei - søknad (KF-455)";"";"4127";""
"56197";"Søknad om treningstid i kommunale idrettsanlegg";"";"3338";""
"56196";"Parkeringsileggelse - Klage på";"";"3338";""
"56195";"Parkering - Søknad parkeringstillatelse for beboere";"";"3338";""
"56194";"Parkering - søknad for forflytningshemmede";"";"3338";""
"56193";"Parkering -  Søknad parkeringstillatelse for næringsdrivende";"";"3338";""
"56192";"Igangsettingstillatelse - søknad om (KF-452)";"";"3938";""
"56191";"Hjelp til håndtering av avfallsdunk";"";"3338";""
"56190";"Dispensasjon/tillatelse - bruk av motorkjøretøy i utmark/vassdrag";"";"3338";""
"56187";"Alkohol - Søknad om bevilling til salg av alkohol";"";"3338";""
"56186";"Alkohol - Skjenkebevilling - enkeltanledning/ambulerende";"";"3338";""
"56185";"Parkeringsbevis for forflytningshemmede (KF-447)";"";"3557";""
"56184";"Parkeringsbevis for forflytningshemmede (KF-447)";"";"118";""
"56180";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"3557";""
"56179";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"4127";""
"56178";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"73";""
"56177";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"3842";""
"56176";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"3413";""
"56156";"Klage på renovasjon (KF-276)";"";"3842";""
"56155";"Klage på renovasjon (KF-276)";"";"3455";""
"56154";"Klage på renovasjon (KF-276)";"";"3314";""
"56153";"Klage på renovasjon (KF-276)";"";"3428";""
"56152";"Klage på renovasjon (KF-276)";"";"3557";""
"56151";"Klage på renovasjon (KF-276)";"";"4127";""
"56149";"Klage på renovasjon (KF-276)";"";"4070";""
"56148";"Innmelding skole (KF-434)";"";"3314";""
"56147";"Innmelding skole (KF-434)";"";"3935";""
"56146";"Innmelding skole (KF-434)";"";"4127";""
"56145";"Søknad på stilling (KF-433B)";"";"3758";""
"56142";"Skatteattest - Bestilling av (KF-435)";"";"3623";""
"56141";"Skatteattest - Bestilling av (KF-435)";"";"4070";""
"56137";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467)";"";"3605";""
"56136";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467)";"";"3269";""
"56135";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467)";"";"3746";""
"56134";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467)";"";"3836";""
"56131";"Barnehage - Ny plass, endring/overføring og oppsigelse (KF-467)";"";"3725";""
"56124";"Serveringsbevilling (KF-425)";"";"3746";""
"56123";"Skjenkebevilling (KF-423)";"";"3938";""
"56122";"Skjenkebevilling (KF-423)";"";"4124";""
"56120";"Skjenkebevilling (KF-423)";"";"3953";""
"56119";"Skjenkebevilling (KF-423)";"";"3758";""
"56118";"Skjenkebevilling (KF-423)";"";"3788";""
"56117";"Skjenkebevilling (KF-423)";"";"3935";""
"56116";"Skjenkebevilling (KF-423)";"";"3623";""
"56115";"Skjenkebevilling (KF-423)";"";"3899";""
"56112";"Spørsmål til formannskapet (KF-241)";"";"4070";""
"56111";"Bestilling av dokument fra offentlig postliste (KF-413)";"";"217";""
"56103";"Søknad på stilling (KF-405B)";"";"3953";""
"56102";"Søknad på stilling (KF-405B)";"";"4007";""
"56101";"Søknad på stilling (KF-405B)";"";"4127";""
"56099";"Søknad på stilling (KF-405B)";"";"3461";""
"56098";"Søknad på stilling (KF-405B)";"";"3671";""
"56097";"Søknad på stilling (KF-405B)";"";"3569";""
"56095";"Søknad på lærerstilling (KF-404B)";"";"4007";""
"56094";"Søknad på lærerstilling (KF-404B)";"";"3953";""
"56093";"Søknad på lærerstilling (KF-404B)";"";"3758";""
"56090";"Barnehage - Ny plass og endring (KF-399)";"";"3671";""
"56088";"Serveringsbevilling (KF-Alkohol)";"";"3440";""
"56087";"Salgsbevilling for alkohol (KF-Alkohol)";"";"3440";""
"56086";"Skjenkebevilling - ambulerende/enkeltanledning";"";"3440";""
"56085";"Transportstøtte - søknad (KF-392)";"";"3758";""
"56084";"Innsynsbegjæring (KF-390)";"";"4070";""
"56083";"Innsynsbegjæring (KF-390)";"";"3938";""
"56081";"Innsynsbegjæring (KF-390)";"";"3455";""
"56079";"Innsynsbegjæring (KF-390)";"";"3314";""
"56077";"Innsynsbegjæring (KF-390)";"";"3788";""
"56076";"Stillingssøknad - Lærer (KF-388)";"";"3536";""
"56075";"Redusert oppholdsbetaling - SFO (KF-287)";"";"3464";""
"56073";"Krav om erstatning for tap av inntekt for utøvelse av politiske verv (KF-385)";"";"3314";""
"56071";"Krav om erstatning for tap av inntekt for utøvelse av politiske verv (KF-385)";"";"3623";""
"56069";"Tillatelse til tiltak - søknad om (KF-418)";"";"3809";""
"56068";"Tillatelse til tiltak - søknad om (KF-418)";"";"3953";""
"56067";"Tillatelse til tiltak - søknad om (KF-418)";"";"3314";""
"56066";"Tillatelse til tiltak - søknad om (KF-418)";"";"3938";""
"56065";"Tillatelse til tiltak - søknad om (KF-418)";"";"3569";""
"56064";"Tillatelse til tiltak - søknad om (KF-418)";"";"3758";""
"56063";"Melding om oppstart / ferdigstillelse av tiltak (KF-417)";"";"3953";""
"56062";"Melding om oppstart / ferdigstillelse av tiltak (KF-417)";"";"3314";""
"56061";"Melding om oppstart / ferdigstillelse av tiltak (KF-417)";"";"3809";""
"56060";"Skjenkebevilling (KF-Alkohol)";"";"3440";""
"56059";"Omsetningsoppgave for alkohol (KF-379)";"";"3440";""
"56057";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3314";""
"56055";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"4124";""
"56054";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3953";""
"56053";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3671";""
"56052";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3746";""
"56051";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"4070";""
"56050";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3569";""
"56049";"Anmodning om ferdigattest eller midlertidig brukstillatelse (KF-416)";"";"3938";""
"56046";"Anmodning om forhåndskonferanse (KF-414)";"";"3671";""
"56045";"Anmodning om forhåndskonferanse (KF-414)";"";"3569";""
"56044";"Anmodning om forhåndskonferanse (KF-414)";"";"283";""
"56043";"Anmodning om forhåndskonferanse (KF-414)";"";"3953";""
"56042";"Anmodning om forhåndskonferanse (KF-414)";"";"4124";""
"56041";"Anmodning om forhåndskonferanse (KF-414)";"";"3617";""
"56040";"Anmodning om forhåndskonferanse (KF-414)";"";"3314";""
"56039";"Anmodning om forhåndskonferanse (KF-414)";"";"3809";""
"56038";"Deling av grunneiendom (KF-415)";"";"4070";""
"56037";"Deling av grunneiendom (KF-415)";"";"3842";""
"56036";"Deling av grunneiendom (KF-415)";"";"3569";""
"56034";"Deling av grunneiendom (KF-415)";"";"3953";""
"56033";"Høringsuttalelse (KF-239)";"";"3836";""
"56032";"Høringsuttalelse (KF-239)";"";"67";""
"56031";"Høringsuttalelse (KF-239)";"";"3413";""
"56030";"Høringsuttalelse (KF-239)";"";"3269";""
"56029";"Høringsuttalelse (KF-239)";"";"3605";""
"56028";"Høringsuttalelse (KF-239)";"";"4070";""
"56027";"Høringsuttalelse (KF-239)";"";"3953";""
"56026";"Høringsuttalelse (KF-239)";"";"3314";""
"56025";"Høringsuttalelse (KF-239)";"";"3455";""
"56024";"Høringsuttalelse (KF-239)";"";"73";""
"56023";"Nabovarsel / Gjenpart av nabovarsel (KF-370)";"";"3569";""
"56022";"Nabovarsel / Gjenpart av nabovarsel (KF-370)";"";"3938";""
"56021";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-365)";"";"3809";""
"56018";"Sanitærabonnement - avløp (KF-364)";"";"73";""
"56017";"Sanitærabonnement - avløp (KF-364)";"";"67";""
"56015";"Sanitæranlegg - avløp / utslipp spredt bebyggelse (KF-363)";"";"3314";""
"56012";"Rekvisisjon av kartforretning / deling av grunneiendom (KF-234B)";"";"3842";""
"56011";"Henvendelse til kommunen (KF-354)";"";"3314";""
"56010";"Henvendelse til kommunen (KF-354)";"";"3788";""
"56009";"Støttekontakt - søknad som (KF-353)";"";"3836";""
"56008";"Støttekontakt - søknad som (KF-353)";"";"3269";""
"56007";"Støttekontakt - søknad som (KF-353)";"";"3671";""
"56006";"Støttekontakt - søknad som (KF-353)";"";"3536";""
"56005";"Støttekontakt - søknad som (KF-353)";"";"3746";""
"56004";"Personalmelding (KF-701)";"";"4007";""
"56003";"Klage på forvaltningsvedtak (KF-358)";"";"4070";""
"56002";"Klage på forvaltningsvedtak (KF-358)";"";"3842";""
"56001";"Klage på forvaltningsvedtak (KF-358)";"";"3413";""
"56000";"Klage på forvaltningsvedtak (KF-358)";"";"3314";""
"55999";"Klage på forvaltningsvedtak (KF-358)";"";"3953";""
"55998";"Klage på forvaltningsvedtak (KF-358)";"";"73";""
"55997";"SFO - Ny plass og endring (KF-351)";"";"3953";""
"55993";"Søknad på stilling (KF-350B)";"";"3617";""
"55992";"Stilling ledig (K2000)";"";"3536";""
"55991";"Permisjon (KF-343)";"";"3428";""
"55990";"Permisjon (KF-343)";"";"3953";""
"55989";"Permisjon (KF-343)";"";"3536";""
"55988";"Høringsuttalelse (KF-340)";"";"3809";""
"55985";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"283";""
"55984";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3953";""
"55983";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3314";""
"55982";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3809";""
"55981";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3671";""
"55980";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3758";""
"55979";"Kartbestilling (KF-325)";"";"3953";""
"55978";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3521";""
"55977";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3536";""
"55976";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3569";""
"55975";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3455";""
"55974";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3314";""
"55973";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"67";""
"55972";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3671";""
"55971";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3809";""
"55970";"Arbeids-/gravetillatelse og leieavtale i offentlig vei og grunn (KF-324)";"";"3953";""
"55967";"Utslippstillatelse (KF-320)";"";"283";""
"55965";"Utslippstillatelse (KF-320)";"";"3314";""
"55964";"Skjøte (KF-315)";"";"3428";""
"55963";"Skjøte (KF-315)";"";"3809";""
"55962";"Skjøte (KF-315)";"";"3671";""
"55961";"Skjøte (KF-315)";"";"3521";""
"55960";"Skjøte (KF-315)";"";"3953";""
