"versjoner";"sumart1";"sumart1-tekst";"kost2a";"hovedgruppering-art";"avdeling";"avdeling-tekst";"avgfin-ikke-avgfin";"tjenesteomraade";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"proplan";"prosjektkategori";"prosjekt";"prosjekt-tekst";"geografisk-bydel";"geografisk-bydel-tekst";"2011-fra-vedt-okonomiplan";"2012";"2013";"2014";"2015"
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD055;Bønes skole, flerbrukshall;40;FYLLINGSDALEN;0;-10 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;30;FANA;0;13 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;30;FANA;0;-10 000 000,00;-14 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;30;FANA;0;0;-2 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;30;FANA;0;7 000 000,00;30 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;40;FYLLINGSDALEN;0;14 000 000,00;-14 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD070;Tilpasninger for funksjonshemmede - skole;90;BYDEKKENDE;0;2 000 000,00;2 000 000,00;2 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD071;Oppgradering av uteareal - skole;90;BYDEKKENDE;0;-6 000 000,00;-6 000 000,00;-6 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD071;Oppgradering av uteareal - skole;90;BYDEKKENDE;0;3 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD071;Oppgradering av uteareal - skole;90;BYDEKKENDE;0;3 000 000,00;3 000 000,00;6 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD071;Oppgradering av uteareal - skole;90;BYDEKKENDE;0;0;3 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD074;Garnes ungd.skole, utvidelse;10;ARNA;0;69 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD074;Garnes ungd.skole, utvidelse;10;ARNA;0;-75 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD074;Garnes ungd.skole, utvidelse;10;ARNA;0;6 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD075;Alvøen skole, utvidelse og ombygging;50;LAKSEVÅG;0;30 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD075;Alvøen skole, utvidelse og ombygging;50;LAKSEVÅG;0;-30 000 000,00;-47 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD075;Alvøen skole, utvidelse og ombygging;50;LAKSEVÅG;0;0;47 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD080;Landås skole, rehabilitering og utvidelse;70;ÅRSTAD;0;50 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD080;Landås skole, rehabilitering og utvidelse;70;ÅRSTAD;0;-16 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD081;Nattland skole, utvidelse;30;FANA;0;40 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD081;Nattland skole, utvidelse;30;FANA;0;-40 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD083;Hellen skole, utvidelse og ombygging/rehabilitering;20;BERGENHUS;0;59 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD083;Hellen skole, utvidelse og ombygging/rehabilitering;20;BERGENHUS;0;0;47 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD083;Hellen skole, utvidelse og ombygging/rehabilitering;20;BERGENHUS;0;40 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD083;Hellen skole, utvidelse og ombygging/rehabilitering;20;BERGENHUS;0;-59 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD085;Slåtthaug skole rehab./utvidelse;30;FANA;0;60 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD085;Slåtthaug skole rehab./utvidelse;30;FANA;0;0;50 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD085;Slåtthaug skole rehab./utvidelse;30;FANA;0;-4 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD085;Slåtthaug skole rehab./utvidelse;30;FANA;0;-56 000 000,00;-50 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD087;Ulsmåg skole, rehab./utvidelse;30;FANA;0;100 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD087;Ulsmåg skole, rehab./utvidelse;30;FANA;0;-8 000 000,00;50 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD087;Ulsmåg skole, rehab./utvidelse;30;FANA;0;-3 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD087;Ulsmåg skole, rehab./utvidelse;40;FYLLINGSDALEN;0;11 000 000,00;23 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD092;Råstølen barnetr. / barnetun;60;YTREBYGDA;0;50 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD092;Råstølen barnetr. / barnetun;60;YTREBYGDA;0;-40 000 000,00;-47 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD092;Råstølen barnetr. / barnetun;60;YTREBYGDA;0;-10 000 000,00;50 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD092;Råstølen barnetr. / barnetun;60;YTREBYGDA;0;0;-3 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD175;Tunesflaten flerbrukshall;60;YTREBYGDA;0;40 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD175;Tunesflaten flerbrukshall;60;YTREBYGDA;0;-10 000 000,00;-38 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD175;Tunesflaten flerbrukshall;60;YTREBYGDA;0;-30 000 000,00;40 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD175;Tunesflaten flerbrukshall;60;YTREBYGDA;0;0;-2 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD177;Damsgård, rehabilitering og utvidelse;50;LAKSEVÅG;0;60 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD177;Damsgård, rehabilitering og utvidelse;50;LAKSEVÅG;0;0;37 500 000,00;60 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD177;Damsgård, rehabilitering og utvidelse;50;LAKSEVÅG;0;-4 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD177;Damsgård, rehabilitering og utvidelse;50;LAKSEVÅG;0;-66 000 000,00;-60 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD177;Damsgård, rehabilitering og utvidelse;50;LAKSEVÅG;0;10 000 000,00;60 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD178;Hordvik skole, ny utvidelse;80;ÅSANE;0;43 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD178;Hordvik skole, ny utvidelse;80;ÅSANE;0;-43 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD179;Håstein skole, rehabilitering;50;LAKSEVÅG;0;80 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD179;Håstein skole, rehabilitering;50;LAKSEVÅG;0;0;60 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD179;Håstein skole, rehabilitering;50;LAKSEVÅG;0;-80 000 000,00;-60 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD180;Nattland skole, rehabilitering;30;FANA;0;30 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD180;Nattland skole, rehabilitering;30;FANA;0;9 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD180;Nattland skole, rehabilitering;30;FANA;0;10 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD180;Nattland skole, rehabilitering;40;FYLLINGSDALEN;0;-49 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD181;Sædalen skole, 2. byggetrinn;30;FANA;0;25 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD181;Sædalen skole, 2. byggetrinn;40;FYLLINGSDALEN;0;11 200 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD242;Div. bygn.messige tilpasninger skole;90;BYDEKKENDE;0;5 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD242;Div. bygn.messige tilpasninger skole;90;BYDEKKENDE;0;-5 000 000,00;-5 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD242;Div. bygn.messige tilpasninger skole;90;BYDEKKENDE;0;0;5 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD302;Ny barneskole Almås m/volleyballhall;80;ÅSANE;0;0;-4 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD302;Ny barneskole Almås m/volleyballhall;80;ÅSANE;0;0;4 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD303;Nattland / Hunstad skole;30;FANA;0;20 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD303;Nattland / Hunstad skole;40;FYLLINGSDALEN;0;75 000 000,00;70 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD323;Store rehabiliteringsprosjekter - Skole;90;BYDEKKENDE;0;-221 000 000,00;-119 000 000,00;-300 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD323;Store rehabiliteringsprosjekter - Skole;90;BYDEKKENDE;0;-9 000 000,00;-18 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD323;Store rehabiliteringsprosjekter - Skole;90;BYDEKKENDE;0;0;0;300 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD323;Store rehabiliteringsprosjekter - Skole;90;BYDEKKENDE;0;230 000 000,00;137 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD347;Tunesflaten/Skeie - kapasitetsutvidelse;60;YTREBYGDA;0;5 500 000,00;26 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD348;Råstølen volleyballhall;60;YTREBYGDA;0;15 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD349;Midlertidige tiltak og mindre tiltak ved strukturendring - skoler;90;BYDEKKENDE;0;5 000 000,00;5 000 000,00;5 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD350;Innvendig oppgradering - skoler;90;BYDEKKENDE;0;40 000 000,00;40 000 000,00;40 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD351;Rolland skole utvidelse hovedskolen;80;ÅSANE;0;0;4 000 000,00;18 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD352;Alvøen skole, rehabilitering av avstengt fløy;50;LAKSEVÅG;0;10 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD353;Seimsmyrane - ny ungdomsskole;10;ARNA;0;0;61 500 000,00;60 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD355;Søråshøgda skole - ny kapasitetsutvidelse inkl. gangvei;60;YTREBYGDA;0;20 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD356;Holen skole (ungdomsskoledel) - rehabilitering;50;LAKSEVÅG;0;0;34 000 000,00;60 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD357;Skolebibliotek - tilrettelegging/ombygging;90;BYDEKKENDE;0;500 000,00;500 000,00;500 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD055;Bønes skole, flerbrukshall;40;FYLLINGSDALEN;0;6 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD056;Skjold skole, volleyballhall;30;FANA;0;6 500 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD064;Hålandsdalen leirskole;30;FANA;0;2 600 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD070;Tilpasninger for funksjonshemmede - skole;90;BYDEKKENDE;0;0;0;0;2 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD074;Garnes ungd.skole, utvidelse;10;ARNA;0;-6 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD080;Landås skole, rehabilitering og utvidelse;70;ÅRSTAD;0;4 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;22210;Skolelokaler og uteareal;SKOLE;Prosjekter under Skolebruksplanen;BUD080;Landås skole, rehabilitering og utvidelse;70;ÅRSTAD;0;22 000 000,00;66 000 000,00;0;0
