konto;konto_tekst;ansvar;ansvar_tekst;tjeneste;tjeneste_tekst;rekneskap_2011;budsjett_2012;budsjett_2013
11703;Anna persontransport;504;Kjørnes barnehage;20100;Førskule;9 314;0;0
11703;Anna persontransport;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;0;23 480;23 950
11703;Anna persontransport;520;Fjærland skule;20200;Grunnskule;8 064;0;0
11703;Anna persontransport;530;Norane skule;20200;Grunnskule;14 537;0;0
11703;Anna persontransport;535;Ylvisåker barnehage;20100;Førskule;2 926;0;0
11703;Anna persontransport;540;Kaupanger skule;20200;Grunnskule;84 484;62 580;67 580
11703;Anna persontransport;541;Leirskule Kaupanger;20200;Grunnskule;18 391;16 204;16 204
11703;Anna persontransport;550;Trudvang skule;20200;Grunnskule;42 032;0;0
11703;Anna persontransport;551;Trudvang SFO;21500;Skulefritidstilbod;898;0;0
11703;Anna persontransport;560;Kvåle skule;20200;Grunnskule;84 823;0;0
11703;Anna persontransport;571;Vaksenopplæring skuleverket;21300;Vaksenopplæring;0;1 100;1 100
11703;Anna persontransport;715;Norskopplæring;21300;Vaksenopplæring;21 931;0;0
11703;Anna persontransport;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;625;0;0
11703;Anna persontransport;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;46 480;60 000;60 000
11703;Anna persontransport;F311;Driftsbygg grushola;13000;Administrasjonslokale;980;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);100;Kultur;12000;Administrasjon;178;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);120;Bibliotek;37000;Bibliotek;3 485;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);200;Plan og bygning;30100;Plansakshandsaming;2 917;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);200;Plan og bygning;30200;Byggje- og delesakshandsaming og seksjonering;8 056;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);200;Plan og bygning;30300;Kart og oppmåling;3 591;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);210;Landbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;1 580;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);290;Brann og ulykkesvern;33900;Beredskap mot brannar og andre ulykker;11 797;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);330;Løn - Administrasjon;34000;Produksjon av vatn;878;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;4 158;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;13 244;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);350;Vassforsyning;34000;Produksjon av vatn;1 000;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);350;Vassforsyning;34500;Distribusjon av vatn;680;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);360;Avlaup og rensing;35000;Avlaupsrensing;1 000;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);360;Avlaup og rensing;35300;Avlaupsnett/innsamling av avlaupsvatn;1 140;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);370;Renovasjon;35500;Innsamling av hushaldsavfall;1 000;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);400;Kommunal legevakt;24100;Diagnose, behandling, rehabilitering;504;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);401;Legeteneste;24100;Diagnose, behandling, rehabilitering;4 868;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;1 295;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;3 099;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);426;NAV-Administrasjon;24200;Råd, rettleiing og sosialt førebyggjand arbeid;7 302;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);430;Administrasjon sosialkontoret;24200;Råd, rettleiing og sosialt førebyggjand arbeid;56;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;5 669;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);450;Støttekontakt/avlastning funksjonshemma;23400;Aktivisering og servicetj. for eldre og funkshemma;514;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);450;Støttekontakt/avlastning funksjonshemma;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;3 172;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;2 938;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;5 483;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;40;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;390;5 000;5 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;8 448;10 000;10 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);471;Sogn barnevern;24400;Barnevernsteneste;9 322;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);471;Sogn barnevern;29000;Interkommunale samarbeid -§27;13 786;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);472;Sogn barnevern - Tiltak Sogndal;25100;Barnevernstiltak i familien;9 123;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);472;Sogn barnevern - Tiltak Sogndal;25200;Barnevernstiltak utanfor familien;12 606;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);473;Sogn barnevern - Tiltak Luster;25100;Barnevernstiltak i familien;0;15 000;15 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);473;Sogn barnevern - Tiltak Luster;25200;Barnevernstiltak utanfor familien;0;25 000;10 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);473;Sogn barnevern - Tiltak Luster;29000;Interkommunale samarbeid -§27;16 926;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);474;Sogn barnevern - Tiltak Leikanger;25100;Barnevernstiltak i familien;0;8 000;4 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);474;Sogn barnevern - Tiltak Leikanger;25200;Barnevernstiltak utanfor familien;0;20 000;5 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);474;Sogn barnevern - Tiltak Leikanger;29000;Interkommunale samarbeid -§27;3 627;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);475;Administrasjon barn og unge;12000;Administrasjon;3 598;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);475;Administrasjon barn og unge;23300;Anna førebyggjande helsearbeid;37;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);476;Sogn barnevern, tiltak Balestrand;25100;Barnevernstiltak i familien;0;0;8 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);476;Sogn barnevern, tiltak Balestrand;29000;Interkommunale samarbeid -§27;354;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;39 655;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;7 908;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);500;Felleskonto kommunale barnehagar;20100;Førskule;394;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);501;Furuli barnehage;20100;Førskule;0;3 200;3 200
11704;Reiseutgifter - tilsette (ikkje oppg.pl);502;Kyrkjebakken barnehage;20100;Førskule;395;4 270;4 270
11704;Reiseutgifter - tilsette (ikkje oppg.pl);503;Notsete barnehage;20100;Førskule;820;2 130;2 130
11704;Reiseutgifter - tilsette (ikkje oppg.pl);504;Kjørnes barnehage;20100;Førskule;490;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);520;Fjærland skule;20200;Grunnskule;1 620;19 140;19 140
11704;Reiseutgifter - tilsette (ikkje oppg.pl);525;Fjærland barnehage;20100;Førskule;51;3 200;3 200
11704;Reiseutgifter - tilsette (ikkje oppg.pl);530;Norane skule;20200;Grunnskule;126;5 340;5 340
11704;Reiseutgifter - tilsette (ikkje oppg.pl);531;Norane SFO;21500;Skulefritidstilbod;0;6 400;6 400
11704;Reiseutgifter - tilsette (ikkje oppg.pl);535;Ylvisåker barnehage;20100;Førskule;0;3 200;3 200
11704;Reiseutgifter - tilsette (ikkje oppg.pl);540;Kaupanger skule;20200;Grunnskule;37 386;20 270;25 870
11704;Reiseutgifter - tilsette (ikkje oppg.pl);541;Leirskule Kaupanger;20200;Grunnskule;0;1 070;1 070
11704;Reiseutgifter - tilsette (ikkje oppg.pl);544;Kaupanger SFO;21500;Skulefritidstilbod;0;15 329;15 329
11704;Reiseutgifter - tilsette (ikkje oppg.pl);550;Trudvang skule;20200;Grunnskule;3 019;67 920;67 920
11704;Reiseutgifter - tilsette (ikkje oppg.pl);551;Trudvang SFO;21500;Skulefritidstilbod;514;13 870;13 870
11704;Reiseutgifter - tilsette (ikkje oppg.pl);560;Kvåle skule;20200;Grunnskule;42 443;74 710;74 710
11704;Reiseutgifter - tilsette (ikkje oppg.pl);561;Kvåle skule leirskule;20200;Grunnskule;2 256;2 130;2 130
11704;Reiseutgifter - tilsette (ikkje oppg.pl);640;Økonomiavdeling;12000;Administrasjon;16 250;11 400;16 400
11704;Reiseutgifter - tilsette (ikkje oppg.pl);641;Kontroll og revisjon;11000;Kontrollutvalet;128;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);645;Personalpolitiske tiltak;18000;Diverse fellesutgifter;6 003;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);650;Tenestetorg og IKT;12000;Administrasjon;-9 087;26 780;26 780
11704;Reiseutgifter - tilsette (ikkje oppg.pl);650;Tenestetorg og IKT;20200;Grunnskule;1 126;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);660;Ymse fellesutgifter;12000;Administrasjon;1 618;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);700;Administrasjon fag og utvikling;12000;Administrasjon;8 070;11 170;11 170
11704;Reiseutgifter - tilsette (ikkje oppg.pl);700;Administrasjon fag og utvikling;23300;Anna førebyggjande helsearbeid;52;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);710;Felleskonto grunnskule;20200;Grunnskule;3 027;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);710;Felleskonto grunnskule;20230;Grunnskule - felles;0;87 520;87 520
11704;Reiseutgifter - tilsette (ikkje oppg.pl);715;Norskopplæring;21300;Vaksenopplæring;352;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;225;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);731;Fjøra Intro;27500;Introduksjonsordninga;156;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);740;Regionalt IKT-samarbeid;29000;Interkommunale samarbeid -§27;879;22 100;22 542
11704;Reiseutgifter - tilsette (ikkje oppg.pl);750;Politisk styring;10000;Politisk styring og kontrollorgan;4 366;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);790;Sogn regionråd;29000;Interkommunale samarbeid -§27;46 314;55 000;55 000
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F460;Sogndal omsorgssenter;26100;Institusjonslokale;97;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F504;Kjørnes barnehage;22100;Førskulelokale og skyss;2 000;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;2 866;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F540;Kaupanger skule;22200;Skulelokale og skyss;332;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F550;Trudvang skule;22200;Skulelokale og skyss;56;0;0
11704;Reiseutgifter - tilsette (ikkje oppg.pl);F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;64;0;0
11705;Ordinær skuleskyss grunnskule/vgs;560;Kvåle skule;20200;Grunnskule;2 767;0;0
11705;Ordinær skuleskyss grunnskule/vgs;710;Felleskonto grunnskule;20200;Grunnskule;544 653;0;0
11705;Ordinær skuleskyss grunnskule/vgs;710;Felleskonto grunnskule;22300;Skoleskyss;1 735 598;2 263 585;2 263 585
11705;Ordinær skuleskyss grunnskule/vgs;715;Norskopplæring;21300;Vaksenopplæring;2 846;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;300;Vedlikehaldsavdeling;19000;Interne serviceenheter;0;500 000;512 000
11800;Straum/elektrisk kraft til belysning og oppvarming;312;Parkar, leikepl., badeplassar;33500;Rekreasjon i tettstad;5 386;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;313;Havneanlegg;33000;Samferdselbedrifter/transporttiltak;33 170;30 000;0
11800;Straum/elektrisk kraft til belysning og oppvarming;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;5 709;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;341;Veg-Gatelys;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;567 658;778 326;794 326
11800;Straum/elektrisk kraft til belysning og oppvarming;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;64 006;257 500;262 650
11800;Straum/elektrisk kraft til belysning og oppvarming;350;Vassforsyning;34000;Produksjon av vatn;146 626;231 770;240 000
11800;Straum/elektrisk kraft til belysning og oppvarming;350;Vassforsyning;34500;Distribusjon av vatn;190 851;236 340;245 000
11800;Straum/elektrisk kraft til belysning og oppvarming;360;Avlaup og rensing;35000;Avlaupsrensing;108 115;299 100;305 082
11800;Straum/elektrisk kraft til belysning og oppvarming;360;Avlaup og rensing;35300;Avlaupsnett/innsamling av avlaupsvatn;67 732;60 030;61 231
11800;Straum/elektrisk kraft til belysning og oppvarming;370;Renovasjon;35500;Innsamling av hushaldsavfall;0;19 080;20 000
11800;Straum/elektrisk kraft til belysning og oppvarming;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;8 686;21 350;21 350
11800;Straum/elektrisk kraft til belysning og oppvarming;436;Bustader til utleige;26500;Kommunalt disponerte bustadar;12 355;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;7 568;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;446;Sogndal ressurssenter;24200;Råd, rettleiing og sosialt førebyggjand arbeid;8 271;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;446;Sogndal ressurssenter;24300;Tilbod til personar med rusproblem;12 126;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;446;Sogndal ressurssenter;27300;Kommunale sysselsettjingstiltak;7 263;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;446;Sogndal ressurssenter;27500;Introduksjonsordninga;6 347;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;446;Sogndal ressurssenter;27600;Kvalifiseringsordningen;6 273;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;1 503;10 670;10 670
11800;Straum/elektrisk kraft til belysning og oppvarming;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;31 550;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;0;24 550;24 550
11800;Straum/elektrisk kraft til belysning og oppvarming;453;Teneste PUH-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;0;13 470;13 470
11800;Straum/elektrisk kraft til belysning og oppvarming;460;Pleie og omsorg;23400;Aktivisering og servicetj. for eldre og funkshemma;0;5 340;5 340
11800;Straum/elektrisk kraft til belysning og oppvarming;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;2 516;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;715;Norskopplæring;21300;Vaksenopplæring;75 496;100 000;102 000
11800;Straum/elektrisk kraft til belysning og oppvarming;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;82 846;1 091;1 113
11800;Straum/elektrisk kraft til belysning og oppvarming;730;Tiltak for flyktningar;27500;Introduksjonsordninga;3 572;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;731;Fjøra Intro;27500;Introduksjonsordninga;15 325;11 220;11 220
11800;Straum/elektrisk kraft til belysning og oppvarming;F110;Solhov;12100;Forvaltningsutgifter i eigedomsforvalninga;76 086;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F110;Solhov;21300;Vaksenopplæring;0;40 530;40 530
11800;Straum/elektrisk kraft til belysning og oppvarming;F110;Solhov;23100;Aktivitetstilbod barn og unge;0;36 786;38 286
11800;Straum/elektrisk kraft til belysning og oppvarming;F120;Biblioteket;12100;Forvaltningsutgifter i eigedomsforvalninga;44 636;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F120;Biblioteket;37000;Bibliotek;0;28 940;28 940
11800;Straum/elektrisk kraft til belysning og oppvarming;F310;Heradshuset;13000;Administrasjonslokale;245 509;194 060;194 060
11800;Straum/elektrisk kraft til belysning og oppvarming;F311;Driftsbygg grushola;13000;Administrasjonslokale;138 564;103 450;107 450
11800;Straum/elektrisk kraft til belysning og oppvarming;F312;Parkar, leikepl. Badeplassar;33500;Rekreasjon i tettstad;0;6 720;6 720
11800;Straum/elektrisk kraft til belysning og oppvarming;F313;Havneanlegg;33000;Samferdselbedrifter/transporttiltak;7 015;21 290;21 290
11800;Straum/elektrisk kraft til belysning og oppvarming;F357;Skulevegen3 (Elvatunet)1;26500;Kommunalt disponerte bustadar;-2 700;32 290;32 290
11800;Straum/elektrisk kraft til belysning og oppvarming;F399;Felles utleigebygg;26500;Kommunalt disponerte bustadar;0;14 640;14 640
11800;Straum/elektrisk kraft til belysning og oppvarming;F400;Helsesenter;13000;Administrasjonslokale;319 721;246 280;253 280
11800;Straum/elektrisk kraft til belysning og oppvarming;F460;Sogndal omsorgssenter;12100;Forvaltningsutgifter i eigedomsforvalninga;71 575;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F460;Sogndal omsorgssenter;26100;Institusjonslokale;684 311;860 951;880 951
11800;Straum/elektrisk kraft til belysning og oppvarming;F460;Sogndal omsorgssenter;26500;Kommunalt disponerte bustadar;654 799;198 590;202 590
11800;Straum/elektrisk kraft til belysning og oppvarming;F480;Omsorgsbustader Fossetunet 1B;26500;Kommunalt disponerte bustadar;82 451;67 883;67 883
11800;Straum/elektrisk kraft til belysning og oppvarming;F481;Omsorgsbustader Leighgota 3;26500;Kommunalt disponerte bustadar;109 856;99 919;99 919
11800;Straum/elektrisk kraft til belysning og oppvarming;F482;Omsorgsbustader Stedjevegen;26500;Kommunalt disponerte bustadar;70 450;31 520;31 520
11800;Straum/elektrisk kraft til belysning og oppvarming;F483;Fjærland busenter;26500;Kommunalt disponerte bustadar;145 798;30 630;31 630
11800;Straum/elektrisk kraft til belysning og oppvarming;F501;Furuli barnehage;22100;Førskulelokale og skyss;122 074;65 550;67 550
11800;Straum/elektrisk kraft til belysning og oppvarming;F502;Kyrkjebakken barnehage;22100;Førskulelokale og skyss;101 095;72 910;73 910
11800;Straum/elektrisk kraft til belysning og oppvarming;F503;Notsete barnehage;22100;Førskulelokale og skyss;28 361;35 160;35 160
11800;Straum/elektrisk kraft til belysning og oppvarming;F504;Kjørnes barnehage;22100;Førskulelokale og skyss;81 663;35 347;35 347
11800;Straum/elektrisk kraft til belysning og oppvarming;F512;Rones barnehage;32500;Tilretteleggjing og bistand for næringslivet;5 000;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F520;Fjærland skule og barnehage;22100;Førskulelokale og skyss;51 229;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;35 875;151 880;151 880
11800;Straum/elektrisk kraft til belysning og oppvarming;F530;Norane skule og barnehage;22100;Førskulelokale og skyss;67 630;2 000;2 000
11800;Straum/elektrisk kraft til belysning og oppvarming;F530;Norane skule og barnehage;22200;Skulelokale og skyss;94 875;131 700;131 700
11800;Straum/elektrisk kraft til belysning og oppvarming;F540;Kaupanger skule;22100;Førskulelokale og skyss;37 188;0;0
11800;Straum/elektrisk kraft til belysning og oppvarming;F540;Kaupanger skule;22200;Skulelokale og skyss;521 946;415 270;415 270
11800;Straum/elektrisk kraft til belysning og oppvarming;F550;Trudvang skule;22200;Skulelokale og skyss;756 576;590 090;590 090
