art;art_tekst;inntekt_utgift;tjeneste_nr;tjeneste_tekst;beloep;virksomhetsomraade
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25190;HJELPETILTAK I HJEMMET;20000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25190;HJELPETILTAK I HJEMMET;1368000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;7000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;1000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;298000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;2000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25220;FOSTERHJEM;1442000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25220;FOSTERHJEM;201000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25220;FOSTERHJEM;3000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25220;FOSTERHJEM;47000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25220;FOSTERHJEM;848000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25220;FOSTERHJEM;42000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25220;FOSTERHJEM;800000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25220;FOSTERHJEM;46000;Barneverntjenesten
17090;ANDRE STATSTILSKUDD/REFUSJONER;Inntekt;25220;FOSTERHJEM;-1113000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;10000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;1000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;1000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;1000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;6000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25282;TILSYNSFØRER;3000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25282;TILSYNSFØRER;1000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25285;BARNEHAGE/SFO & FRTIDSAKTIVITETER;43000;Barneverntjenesten
12503;TJENESTER EGNE AVDELINGER;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;742000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;20000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;2049000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;187000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;315000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;10320000;Barneverntjenesten
10110;FASTE TILLEGG/VAKTTILLEGG;Utgift;24400;BARNEVERNTJENESTE;16000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;1069000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;1577000;Barneverntjenesten
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;24400;BARNEVERNTJENESTE;56000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;24400;BARNEVERNTJENESTE;78000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;24400;BARNEVERNTJENESTE;50000;Barneverntjenesten
12002;ANNET INVENTAR OG UTSTYR;Utgift;24400;BARNEVERNTJENESTE;20000;Barneverntjenesten
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;24400;BARNEVERNTJENESTE;20000;Barneverntjenesten
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;24400;BARNEVERNTJENESTE;-20000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;120000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;121000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;17000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;1000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;17000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;43000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25182;TILSYNSFØRER;4000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25182;TILSYNSFØRER;1000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25185;BARNEHAGE/SFO & FRITIDSAKTIVITETER;45000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25190;HJELPETILTAK I HJEMMET;132000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25190;HJELPETILTAK I HJEMMET;126000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;404000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;3513000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;37000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;564000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;12000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;2000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;16000;Barneverntjenesten
17700;REFUSJON FRA ANDRE (PRIVATE);Inntekt;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;-30000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;93000;Barneverntjenesten
12503;TJENESTER EGNE AVDELINGER;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;6138000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;21963000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;300000;Barneverntjenesten
14724;TILSKUDD DIVERSE;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;100000;Barneverntjenesten
17700;REFUSJON FRA ANDRE (PRIVATE);Inntekt;25210;INSTITUSJON/ BOKOLLEKTIV;-31000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25220;FOSTERHJEM;43898000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25220;FOSTERHJEM;6231000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25220;FOSTERHJEM;418000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25220;FOSTERHJEM;277000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25220;FOSTERHJEM;14750000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25220;FOSTERHJEM;198000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25220;FOSTERHJEM;790000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25220;FOSTERHJEM;12568000;Barneverntjenesten
13712;ANDRE INSTITUSJONER, KOMMUNALE/PRIVATE;Utgift;25220;FOSTERHJEM;2000000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25220;FOSTERHJEM;996000;Barneverntjenesten
17090;ANDRE STATSTILSKUDD/REFUSJONER;Inntekt;25220;FOSTERHJEM;-8331000;Barneverntjenesten
17700;REFUSJON FRA ANDRE (PRIVATE);Inntekt;25220;FOSTERHJEM;-253000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;1613000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;228000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;33000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;154000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;442000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;11000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25282;TILSYNSFØRER;434000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25282;TILSYNSFØRER;76000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25282;TILSYNSFØRER;13000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25282;TILSYNSFØRER;29000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25282;TILSYNSFØRER;11000;Barneverntjenesten
13500;KJØP FRA KOMMUNER;Utgift;25282;TILSYNSFØRER;252000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25285;BARNEHAGE/SFO & FRTIDSAKTIVITETER;945000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;45000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;175000;Barneverntjenesten
12503;TJENESTER EGNE AVDELINGER;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;4600000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;485000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;841000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;717000;Barneverntjenesten
10110;FASTE TILLEGG/VAKTTILLEGG;Utgift;24400;BARNEVERNTJENESTE;8000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;131000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;92000;Barneverntjenesten
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;24400;BARNEVERNTJENESTE;44000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;24400;BARNEVERNTJENESTE;27000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;5563000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;373000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;741000;Barneverntjenesten
11200;ANDRE DRIFTSUTGIFTER;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;20000;Barneverntjenesten
11401;ANNONSER/INFOTILTAK;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;30000;Barneverntjenesten
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;10000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;30000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;20000;Barneverntjenesten
12002;ANNET INVENTAR OG UTSTYR;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;10000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;40000;Barneverntjenesten
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;25000;Barneverntjenesten
16231;ANDRE AVGIFTSFRIE INNTEKTER;Inntekt;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;-5000;Barneverntjenesten
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;25100;BARNEVERNTILTAK NÅR BARNET IKKE ER PLASSERT AV BARNEVERNET;-25000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;10000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;2000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;2000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;4000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25180;BESØKSHJEM/STØTTEKONTAKT;1000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25185;BARNEHAGE/SFO & FRITIDSAKTIVITETER;5000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;25190;HJELPETILTAK I HJEMMET;2153000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25190;HJELPETILTAK I HJEMMET;220000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25190;HJELPETILTAK I HJEMMET;518000;Barneverntjenesten
11301;TELEFON-/TELEUTGIFTER;Utgift;25190;HJELPETILTAK I HJEMMET;20000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25190;HJELPETILTAK I HJEMMET;5000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25190;HJELPETILTAK I HJEMMET;245000;Barneverntjenesten
16231;ANDRE AVGIFTSFRIE INNTEKTER;Inntekt;25190;HJELPETILTAK I HJEMMET;-5000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25200;BARNEVERNTILTAK NÅR BARNET ER PLASSERT AV BARNEVERNET;10000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;19000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;2485000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25210;INSTITUSJON/ BOKOLLEKTIV;11000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25220;FOSTERHJEM;124000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25220;FOSTERHJEM;20000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25220;FOSTERHJEM;5000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25220;FOSTERHJEM;102000;Barneverntjenesten
14719;KLIENTUTGIFTER BARNEVERN;Utgift;25220;FOSTERHJEM;3000;Barneverntjenesten
10510;LØNN STØTTEKONT./AVLAST./BES.HJEM M.M.;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;94000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;13000;Barneverntjenesten
11224;UTLEGG I FØLGE BILAG;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;2000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;2000;Barneverntjenesten
11659;ANDRE UTGIFTSGODTGJØRELSER (OPPLY.PL.);Utgift;25280;BESØKSHJEM/ STØTTEKONTAKT;7000;Barneverntjenesten
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;100000;Barneverntjenesten
12503;TJENESTER EGNE AVDELINGER;Utgift;25290;HJELPETILTAK UTENFOR FAMILIEN;968000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;78000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;7000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;12000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;3880000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;393000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;588000;Barneverntjenesten
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;24400;BARNEVERNTJENESTE;20000;Barneverntjenesten
11602;BILGODTGJØRELSE;Utgift;24400;BARNEVERNTJENESTE;30000;Barneverntjenesten
11703;BUSS, DROSJE, FERJE, TOG, FLY;Utgift;24400;BARNEVERNTJENESTE;20000;Barneverntjenesten
12002;ANNET INVENTAR OG UTSTYR;Utgift;24400;BARNEVERNTJENESTE;12000;Barneverntjenesten
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;24400;BARNEVERNTJENESTE;20000;Barneverntjenesten
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;24400;BARNEVERNTJENESTE;-20000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;-283000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;-25000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;-42000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;283000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;25000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;42000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-181000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;17527000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;-1676000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;10000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;4033000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;6144000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30300;KART OG OPPMÅLING;12344000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30310;OPPMÅLINGSFORRETNINGER ETTER MATRIKKELLOVEN;99000;Planavdelinger
10100;LØNN FAST ANSATTE;Utgift;30500;EIERSEKSJONERING;475000;Planavdelinger
10400;OVERTID;Utgift;30100;PLANSAKSBEHANDLING;44000;Planavdelinger
10400;OVERTID;Utgift;30100;PLANSAKSBEHANDLING;15000;Planavdelinger
10400;OVERTID;Utgift;30100;PLANSAKSBEHANDLING;32000;Planavdelinger
10400;OVERTID;Utgift;30300;KART OG OPPMÅLING;80000;Planavdelinger
10570;HONORAR;Utgift;30100;PLANSAKSBEHANDLING;18000;Planavdelinger
10570;HONORAR;Utgift;30100;PLANSAKSBEHANDLING;18000;Planavdelinger
10570;HONORAR;Utgift;30100;PLANSAKSBEHANDLING;18000;Planavdelinger
10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);Utgift;30100;PLANSAKSBEHANDLING;8000;Planavdelinger
10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);Utgift;30100;PLANSAKSBEHANDLING;5000;Planavdelinger
10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);Utgift;30100;PLANSAKSBEHANDLING;3000;Planavdelinger
10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);Utgift;30300;KART OG OPPMÅLING;10000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-16000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;1389000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;-164000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;1000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;358000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30100;PLANSAKSBEHANDLING;536000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30300;KART OG OPPMÅLING;1038000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30310;OPPMÅLINGSFORRETNINGER ETTER MATRIKKELLOVEN;24000;Planavdelinger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;30500;EIERSEKSJONERING;45000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-28000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30100;PLANSAKSBEHANDLING;2379000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30100;PLANSAKSBEHANDLING;-260000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30100;PLANSAKSBEHANDLING;2000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30100;PLANSAKSBEHANDLING;619000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30100;PLANSAKSBEHANDLING;867000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30300;KART OG OPPMÅLING;1895000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30310;OPPMÅLINGSFORRETNINGER ETTER MATRIKKELLOVEN;17000;Planavdelinger
10990;ARBEIDSGIVERAVGIFT;Utgift;30500;EIERSEKSJONERING;73000;Planavdelinger
11000;KONTORMATERIELL;Utgift;30300;KART OG OPPMÅLING;10000;Planavdelinger
11200;ANDRE DRIFTSUTGIFTER;Utgift;30100;PLANSAKSBEHANDLING;114000;Planavdelinger
11200;ANDRE DRIFTSUTGIFTER;Utgift;30300;KART OG OPPMÅLING;710000;Planavdelinger
11202;MILJØTILTAK;Utgift;30300;KART OG OPPMÅLING;120000;Planavdelinger
11207;ARBEIDSKLÆR OG SKO;Utgift;30300;KART OG OPPMÅLING;4000;Planavdelinger
11301;TELEFON-/TELEUTGIFTER;Utgift;30300;KART OG OPPMÅLING;5000;Planavdelinger
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;30100;PLANSAKSBEHANDLING;52000;Planavdelinger
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;30100;PLANSAKSBEHANDLING;14000;Planavdelinger
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;30100;PLANSAKSBEHANDLING;29000;Planavdelinger
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;30300;KART OG OPPMÅLING;76000;Planavdelinger
11600;REISEGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;8000;Planavdelinger
11600;REISEGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;3000;Planavdelinger
11600;REISEGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;5000;Planavdelinger
11600;REISEGODTGJØRELSE;Utgift;30300;KART OG OPPMÅLING;8000;Planavdelinger
11602;BILGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;10000;Planavdelinger
11602;BILGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;13000;Planavdelinger
11602;BILGODTGJØRELSE;Utgift;30100;PLANSAKSBEHANDLING;3000;Planavdelinger
11700;VAREBIL KLASSE 2 (VAREBIL,BUSS,LASTEBIL ETC.);Utgift;30100;PLANSAKSBEHANDLING;16000;Planavdelinger
12002;ANNET INVENTAR OG UTSTYR;Utgift;30100;PLANSAKSBEHANDLING;24000;Planavdelinger
12002;ANNET INVENTAR OG UTSTYR;Utgift;30100;PLANSAKSBEHANDLING;24000;Planavdelinger
11957;LISENSER DATAPROGRAMMER, OPPGRADERING/KJØP DATAPROGRAMMER;Utgift;30100;PLANSAKSBEHANDLING;100000;Planavdelinger
12302;VEDLIKEHOLD UTSTYR OG MASKINER;Utgift;30300;KART OG OPPMÅLING;9000;Planavdelinger
