"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"1071";"Justis- og beredskapsdepartementet";"Direktoratet for samfunnssikkerhet og beredskap";"27.08.2014";"Tjenestemannsloven - tilsettingsprosesser";"true";"false";"false";"false";"false";"false";"Gjennomføring av tilsettingsprosesser i staten er tunge og ressurskrevende for forvaltningen. Det er tidkrevende å gjennomføre en full rekrutteringsprosess med offentlig kunngjøring og innstilling i de tilfeller der det er liten sannsynlighet for at stillingen på sikt blir ledig. Det er imidlertid viktig at forenkling og effektivisering ikke skjer på bekostning av de generelle forvaltningsmessige prinsipper. Med dette som bakgrunn er det ønskelig med en generell utvidelse av adgang til administrativ tilsettinger.\r\n";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Det kan være på sin plass med en generell gjennomgang av statens regelverk, som tjenestemannsloven og øvrige bestemmelser på området, med tanke på forenkling og effektivisering. "
"1072";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"Rapportering på kontantstrøm";"false";"false";"true";"false";"false";"false";"Rapportere kontantstrøm i regnskapsrapporteringen til KD. Høgskolen i Hedmark er nettobudsjettert og rapporterer på periodisert regnskap. Det er derfor tidkrevende at deler av rapporteringen til KD er på kontantstrømmer (for eksempel note 21 og 22).  Regnskapssystemet er tilrettelagt for rapportering på periodiserte tall, og det er derfor ikke lett å hente ut kontantstrømmer rett fra regnskapssystemet, uten at det må gjøres en manuell jobb.";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Tilpasse systemene slik at dette kan gjøres som en automatisert jobb."
"1074";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"Forbedre integreringen av systemer";"false";"false";"false";"false";"true";"false";"Manglende integrering av systemer. Integrering av systemer vil kunne gi tidsbesparelser og mer effektiv hverdag.";"true";"false";"true";"false";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"true";"false";"De administrative systemene i sektoren bør integreres bedre."
"1076";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"Enklere revidering av EU-prosjekter";"false";"true";"false";"false";"false";"false";"EU-prosjekter krever mye ressurser ettersom det er strenge krav om revidering (3 revisjoner). I tillegg krever det kompetanse innenfor regelverket (ofte på engelsk).";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"true";"false";"false";"Kunne det her vært gjort noe på sektornivå som hadde gitt besparelser for hele sektoren. F.eks. felles anbud om bruk av ett revisjonsbyrå, som dermed vil kunne bygge seg opp kompetanse innenfor dette feltet. "
"1078";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"27.08.2014";"NOKUT: Dokumentasjonskrav";"true";"false";"true";"false";"false";"false";"Et eksempel: NOKUT stiller krav om at store institusjoner skal dokumentere det vi oppfatter som selvsagte forhold, f.eks. om vi har et tilfredsstillende bibliotek og egnede undervisningsrom og kontorer.";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"";"true";"false";"true";"false";"false";"false";"false";"Endre regelverket slik at en ikke må dokumentere åpenbare forhold. "
"1080";"Justis- og beredskapsdepartementet";"Direktoratet for samfunnssikkerhet og beredskap";"27.08.2014";"Statens lønnsregulativ";"true";"false";"false";"false";"false";"false";"Oppfattes som utdatert, med koder og trinn som gir manglende fleksibilitet. Er ressurskrevende å håndtere, spesielt i lønnsforhandlinger.";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Behov for å gjennomgå regulativ med koder og trinn som oppfattes som rigid og komplekst. Ønske om å øke fleksibiliteten i lønnssystemet."
"1082";"Justis- og beredskapsdepartementet";"Direktoratet for samfunnssikkerhet og beredskap";"27.08.2014";"Regelverk for offentlige anskaffelser ";"true";"false";"false";"false";"false";"false";"Oppfattes som et komplekst regime som binder uhensiktsmessig mye ressurser både i virksomheten og tilbydere av varer og tjenester (næringsliv).";"true";"true";"false";"true";"";"false";"true";"false";"false";"";"";"";"true";"true";"false";"false";"false";"true";"false";"Ønskelig at de formelle kravene for offentlige anskaffelser gjennomgås med tanke på forenkling uten at konkurranseutsetting reduseres. Administrative krav bør gjennomgås. Forenkle krav og prosedyrer knyttet til minikonkurranser innenfor inngått rammeavtale. "
"1083";"Justis- og beredskapsdepartementet";"Direktoratet for samfunnssikkerhet og beredskap";"27.08.2014";"Mållova";"true";"false";"false";"false";"false";"false";"Kravet om at 25% av alle dokumenter som produseres i offentlig forvaltning skal publiseres på nynorsk oppfattes som rigid og ressurskrevende.";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Bør vurdere å endre regelverk, slik at saksbehandlere skriver på sin egen naturlige målform. Dette gjelder spesielt innenfor saksbehandling av privatpersoner. "
"1085";"Kunnskapsdepartementet";"SENTER FOR IKT I UTDANNINGEN";"27.08.2014";"Pålogging til DFØ-systemer";"false";"true";"false";"false";"true";"false";"Pålogging og identifisering i DFØ-systemer er for tungvint og rigide. Medarbeidere må konstruere spesialpassord for de forskjellige systemene med forskjellige krav til hvordan passordet skal utformes, noe som er vanskelig å huske. Passord blir nedtegnet, og sikkerheten blir dårligere. ";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Forenkle påloggingsmåte."
"1086";"Kunnskapsdepartementet";"SENTER FOR IKT I UTDANNINGEN";"27.08.2014";"Anskaffelser";"true";"true";"false";"false";"false";"false";"Regelverket for offentlige anskaffelser er for innviklet og uoversiktlig, noe som kan gjøre det tidkrevende og utfordrende å utføre innkjøp i tråd med regelverket.";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Regelverket bør forenkles. Konkret, praktisk metodikk for korrekt gjennomføring av innkjøp i henhold til de ulike terskelverdiene og prosedyrereglene bør utarbeides som mal for alle virksomheter, noe som vil forenkle innkjøpsprosessene."
"1087";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"27.08.2014";"FMST - Separasjons- og skilsmissebevillinger";"false";"false";"false";"true";"false";"false";"Vi må hente ut kopi av originalunderskrevet seperasjon- og skilsmissebevillinger, da dette kreves ved inngåelse av nytt ekteskap.\r\nKunne vært løst ved at man hentet ut en bekreftelse på sivilstatus på Min side.\r\nEn utskrift fra saksbehandler systemet kunne også vært til hjelp, men det er ikke alle år som ligger i saksbehandlersystemet.\r\n";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"Hver uke må arkivet gå i fjernarkivet for å hente ut kopi av skilsmissebevillingen.";"false";"true";"false";"false";"false";"false";"false";"Kunne vært løst ved at man hentet ut en bekreftelse på sivilstatus på Min side.\r\nEn utskrift fra saksbehandler systemet kunne også vært til hjelp, men det er ikke alle år som ligger i saksbehandlersystemet.\r\n"
"1089";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"27.08.2014";"FMST - Innsynsbegjæringer";"true";"false";"false";"false";"false";"false";"Offentlighetsloven er utformet slik at innsynsbegjæringene i saker øker, både i antall og omfang, mens motivet for innsynsbegjæringene ikke alltid virker seriøse. ";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"Vi har i snitt 10 innsynsbegjæringer pr dag.";"true";"false";"false";"false";"false";"true";"false";"Forbedre IKT -løsninger, slik at brukerne kan hente ut saker selv (fulltekst) med unntak av u.off saker: fulltekstlagring av dokumentene på OEP. "
"1090";"Justis- og beredskapsdepartementet";"Konfliktrådene";"27.08.2014";"Rapporteringshyppighet";"false";"false";"true";"false";"false";"false";"Sekretariatet for konfliktrådene mener at halvårlige rapporteringer til fagdepartement burde være tilfredstillende. Ved siden av formelle rapporteringer gjennomfører departementet både etatstyringsmøter og fagmøter gjennom året. ";"false";"true";"false";"false";"";"false";"false";"true";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Vi mener rapporteringsrutinene bør legges om til halvårlige rapporteringer."
"1091";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"Tidkrevende datainnsamlinger og spørreundersøkelser";"false";"false";"true";"true";"false";"false";"Høgskolen får ofte krav om spørreundersøkelse eller innsamling av data fra ulike offentlige institusjoner. I situasjoner hvor data ikke direkte kan hentes fra regnskapssystemet, men må bearbeides, fører til ressursbruk. F.eks. er innsamling av data om forskning og utviklingsarbeid (FoU) til NIFU (Nordisk Institutt for studier av innovasjon, forskning og utdanning) etter avtale med Norsk Forskningsråd. ";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"true";"true";"false";"false";"Det bør legges opp til at aktørene som etterspør data fra oss selv kan gjøre de nødvendige uttrekk."
"1092";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - Landbruksdirektoratet NMSK Midler/Areal-plan";"false";"false";"true";"false";"false";"false";"LA rapporterer  forbruksprognoser av NMSK-midler og en rekke andre ordninger til Landbruksdirektoratet  1.desember.Dette burde være unødvendig da Landbruksdirektoratet kan lese dette ut av fagsystemet fortløpende.\r\n\r\nPå areal/planområdet er rapporteringsomfanget stort med flere svært like parametre. Eksempel på dette er på plan/jordvern/samfunnsplanleggingsområdet.\r\n\r\nOrdninga om «Utvalgte kulturlandskap» (UKL) har arbeidskrevende rapporteringer.\r\n\r\n";"false";"true";"true";"false";"";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Rapporteringskrav gjennomgås og endres for å unngå dobbeltrapporteringer og svært like rapporteringer. Ta i bruk teknologiske muligheter for å unngå blant merarbeid med forbruksprognoser der dette enkelt kan avleses."
"1093";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"-	Bestillinger av uttrekk av data fra FS til bruk i spørreundersøkelser rettet mot studenter. ";"false";"false";"true";"false";"false";"false";"Bestillinger av uttrekk av data fra FS til bruk i spørreundersøkelser rettet mot studenter. Kommer fra ulike eksterne aktører, krever ofte manuelt uttrekk, noe som er tidskrevende";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Det bør være en felles styring av hvilke aktører som skal få tilgang til FS-data, og de bør få sine data fra en sentral enhet. Ikke fra den enkelte institusjon."
"1094";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - Landbruksdirektoratet - IKT/Teknologi";"false";"false";"false";"false";"true";"false";"e-Stil har blitt et system som ikke fungerer godt nok, og der FM ikke har fullt innsyn når vi skal veilede/hjelpe kommunene\r\n\r\nFortsatt mange gamle og tungvinte tekniske løsninger (Saturn,WESPA, RuLut mm.)\r\nÅ håndtere disse datasystemene fordrer både tid og kompetanse.\r\n";"false";"false";"false";"true";"";"false";"true";"true";"false";"Brukere i denne sammenhengen er kommunene";"";"";"false";"false";"false";"false";"false";"true";"false";"Mer brukervennlige dataløsninger, endrede innsynstilganger kan fjerne tidstyver"
"1095";"Kunnskapsdepartementet";"Høgskolen i Hedmark";"27.08.2014";"Rapportering av data innen studie og forskning";"false";"false";"true";"false";"false";"false";"- MRS halvårlig\r\n- DBH/ FS studentregistrering mobilitet (halvårlig)\r\n- SIU Erasmus-rapportering mobilitet (halvårlig)\r\n- SIU Kvoteordningen (årlig + underveis)\r\n- UDI opphold- inkl depositumordningen for internasjonale studenter (løpende)\r\n- Hedmark Fylkeskommune- Interreg diverse prosjekter\r\n- SIU, KD og andre: Spørreundersøkelser/ statistikk om internasjonaliseringsarbeidet\r\n- NIFU FoU-statistikk – hvert 2. år.\r\n- NIFU rapportering av disputaser på egne program – hvert halvår.\r\n";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"true";"false";"false";"false";"false";"Det bør foretas en grundig kost-nyttevurdering av de ulike rapporteringskravene."
"1096";"Justis- og beredskapsdepartementet";"Direktoratet for samfunnssikkerhet og beredskap";"27.08.2014";"Arkivloven";"true";"false";"false";"false";"false";"false";"Arkivloven oppfattes som utdatert og kompleks.  ";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Vurdere forenkling av arkivloven. Gjennomgå behov for hva som skal være arkivverdig. "
"1098";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I TELEMARK";"27.08.2014";"FMTE - Planbehandling";"false";"true";"false";"false";"false";"false";"Varsel om oppstart av planarbeid, jf plan- og bygningsloven";"false";"false";"false";"false";"Mer konkrete innspill i oppstartsfasen av et planarbeid vil kunne effektivisere arbeidet med å utarbeide reguleringsplaner og kommuneplaner, og forhåpentligvis redusere antall innsigelser.";"false";"true";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Utarbeide en mer konkret retningslinje for innhold i et planvarsel"
"1101";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I TELEMARK";"27.08.2014";"FMTE - Rapportering til departement og direktorat";"false";"false";"true";"false";"false";"false";"Års- og halvårsrapportering på embetsoppdrag mm";"false";"false";"true";"true";"Vi opplever at vi dobbeltrapporterer og at rapporteringskravene er lite entydige og målrettet";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Mer konkret og standardiserte rapporter. Samordning mellom direktorat og departement"
"1102";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I TELEMARK";"27.08.2014";"FMTE - Rapportering/tildeling av midler ";"false";"true";"true";"false";"false";"false";"Videreformidling av økonomiske virkemidler til andre uten at vi gjør faglige vurderinger. Eksempel: Driftsmidler til skjærgårdstjenesten der vi mottar midler fra direktoratet og fordeler det på kommuner uten noen faglige vurderinger. På samme måte blir vi i endel tilfeller bedt om å innhente informasjon fra kommuner der denne innhentingen kunne vært gjort direkte direktorat/departement";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Direkte rapportering til departement/direktorat. Fordeling av midler direkte fra direktorat."
